bestOfferEnabled,bidCount,buyItNowAvailable,categoryId,categoryName,conditionDisplayName,conditionId,country,endTime,expeditedShipping,gift,itemId,listingType,paymentMethod,postalCode,productId_type,productId_value,returnsAccepted,sellingState,shippingType,startTime,title,topRatedListing,value
False,32,False,111422,Apple Laptops,Used,3000,US,2016-04-18T00:59:20.000Z,True,False,252353742443,Auction,PayPal,02169,NA,NA,True,EndedWithSales,Calculated,2016-04-13T00:59:20.000Z,"Apple MacBook Pro 13"" Core i5 2.5GHz 4GB 500 DVD (Mid 2012) MD101LL/A A1278 100%",False,484.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T01:03:30.000Z,True,False,141957605976,StoreInventory,PayPal,97301,NA,NA,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-13T00:55:56.000Z,"Apple Macbook Pro 17"" Intel Core 2 Duo 2.66GHz, 4GB Ram, 2009 Model",False,359.98
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:30:17.000Z,True,False,131779555408,FixedPrice,PayPal,05456,NA,NA,False,EndedWithSales,Flat,2016-04-13T00:53:56.000Z,"2015 Apple MacBook Pro 13"" Retina 2.9GHz i5 512GB 16GB (Latest Model) APPLECARE!",False,1399.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-14T00:50:25.000Z,True,False,322072778864,FixedPrice,"['CashOnPickup', 'PayPal', 'VisaMC']",63301,ReferenceID,110969698,False,EndedWithSales,Calculated,2016-04-13T00:51:04.000Z,Apple MacBook Pro 15 inch (early 2012),False,500.0
False,31,False,111422,Apple Laptops,Used,3000,US,2016-04-18T00:50:37.000Z,True,False,231911862749,Auction,PayPal,80524,NA,NA,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-13T00:50:37.000Z,"CUSTOMIZED Apple MacBook Pro 15.4"" Laptop 4GB RAM 500GB HDD 2.20Ghz ~ YOSEMITE",False,220.5
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-14T03:08:38.000Z,False,False,172165922925,FixedPrice,PayPal,43210,ReferenceID,216443224,False,EndedWithoutSales,Calculated,2016-04-13T00:49:10.000Z,"Apple MacBook Pro 13.3"" Laptop with Retina Display MF840LL/A 2015 2.7Ghz, 256GB",False,1180.0
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-13T17:43:21.000Z,False,False,131779551492,Auction,PayPal,85210,ReferenceID,110923106,False,EndedWithoutSales,Calculated,2016-04-13T00:47:48.000Z,"Apple Macbook Pro MD322LL/A A1286 15.4"" Laptop Computer",False,399.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T21:57:22.000Z,False,False,222084673654,StoreInventory,PayPal,07663,NA,NA,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-13T00:46:21.000Z,"APPLE A1278 13"" MACBOOK PRO LATE 2011 2.4GHz INTEL CORE i5 500GB 4GB OS 10.10",False,429.99
False,8,False,111422,Apple Laptops,Used,3000,US,2016-04-16T00:45:03.000Z,True,False,182091136888,Auction,PayPal,77013,NA,NA,True,EndedWithSales,Calculated,2016-04-13T00:45:03.000Z,"Macbook pro 13 (Retina Display)core i5-3.1Ghz turbo,8Gb Ram,256Gb SSD,HD4000 1Gb",False,741.0
False,32,False,111422,Apple Laptops,Used,3000,US,2016-04-18T00:43:50.000Z,True,False,231911859151,Auction,PayPal,80524,NA,NA,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-13T00:43:50.000Z,"NICE Apple MacBook Pro A1226 15.4"" Laptop 2GB RAM 250GB HDD 2.20Ghz - YOSEMITE",False,172.25
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-16T11:31:26.000Z,False,False,282002586622,Auction,PayPal,33024,ReferenceID,108796569,True,EndedWithoutSales,Free,2016-04-13T00:41:36.000Z,"Apple MacBook Pro A1278 13.3"" Laptop (February, 2011) - Customized",False,550.0
False,31,False,111422,Apple Laptops,Used,3000,US,2016-04-18T00:38:54.000Z,False,False,231911856690,Auction,PayPal,06902,NA,NA,True,EndedWithSales,Calculated,2016-04-13T00:39:55.000Z,"Lot of 9 - USED Apple MacBook and Macbook Pro Laptops 13.3"" -15.4""",False,801.0
True,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-13T00:46:53.000Z,True,False,322072771716,FixedPrice,PayPal,32304,NA,NA,False,EndedWithSales,Calculated,2016-04-13T00:37:20.000Z,"Used MacBook Pro 13"" 2014",False,350.0
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-14T00:34:07.000Z,True,False,172165915425,Auction,PayPal,10469,NA,NA,False,EndedWithoutSales,Calculated,2016-04-13T00:34:07.000Z,"APPLE MACBOOK PRO  15"" i7 2.66Ghz. 4GB RAM 750GB+FREE LOUD! BLUETOOTH SPEAKER",False,665.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T16:53:25.000Z,True,False,282002580447,StoreInventory,PayPal,98604,NA,NA,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-13T00:30:18.000Z,"Apple Macbook Pro 15"" Intel Core 2 Duo 2.66GHz, 4GB Ram, 1TB HDD, 2009 Model",True,385.98
False,23,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-16T00:27:12.000Z,False,False,111967813370,Auction,PayPal,40356,ReferenceID,99741550,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-13T00:27:12.000Z,Apple MacBook Pro 13-Inch Early 2011 Core i5 2.3GHz 4GB RAM 320GB HD MC700LL/A,False,227.5
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-13T13:52:52.000Z,True,False,282001815320,Auction,PayPal,49445,ReferenceID,219486622,False,EndedWithoutSales,Calculated,2016-04-13T00:24:19.000Z,"Apple MacBook Pro 13.3"" Laptop - MD101E/A (2012)",False,400.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T00:24:16.000Z,False,False,172165909844,FixedPrice,PayPal,90062,NA,NA,False,EndedWithoutSales,Free,2016-04-13T00:24:16.000Z,"MacBook Pro 15"" Laptop  i7 8GB 500GB HD",False,550.0
False,17,False,111422,Apple Laptops,Used,3000,US,2016-04-18T00:22:41.000Z,True,False,172165908312,Auction,PayPal,08720,ReferenceID,219489819,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-13T00:22:41.000Z,"2015 13"" RETINA Apple MacBook Pro i7 3.1 - 3.4GHz 512GB SSD 16GB AppleCare 2018",False,1799.0
False,7,False,111422,Apple Laptops,Used,3000,US,2016-04-16T00:20:07.000Z,False,False,401105058021,Auction,PayPal,60431,ReferenceID,108837583,True,EndedWithSales,Free,2016-04-13T00:20:07.000Z,Apple Macbook Pro MB991LL/A 13.3” Laptop - Core 2 Duo – 2.53Ghz – 4GB – 160GB HD,False,265.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T17:55:35.000Z,False,False,111967807976,FixedPrice,PayPal,07621,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-13T00:16:43.000Z,"MacBook Pro 15"" Laptop (Early 2011) i7 2Ghz 4GB RAM 320GB HD-Adobe CS 6 Office",False,525.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-14T01:09:52.000Z,True,False,121954392248,StoreInventory,PayPal,75007,NA,NA,True,EndedWithSales,Free,2016-04-13T00:15:43.000Z,"Apple MacBook Pro Early 2011 15"" 2.3 GHz Core i7 8GB  500GB HD",True,630.0
False,7,False,111422,Apple Laptops,Used,3000,US,2016-04-18T00:14:48.000Z,True,False,172165902291,Auction,PayPal,02860,NA,NA,False,EndedWithSales,Calculated,2016-04-13T00:14:48.000Z,"Apple MacBook Pro 13"" 2.5GHz Core i5 (Mid 2012 - MD101LL/A) 500GB HD, 4GB #R0736",False,476.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-15T01:23:42.000Z,True,False,141957574791,StoreInventory,PayPal,98604,NA,NA,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-13T00:13:26.000Z,"Apple Macbook Pro 13"" Intel Core 2 Duo 2.53GHz, 4GB Ram, 160GB HDD, 2009 Model",True,359.98
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T00:18:44.000Z,True,False,252353575315,FixedPrice,PayPal,07055,NA,NA,False,EndedWithSales,Calculated,2016-04-13T00:13:11.000Z,Apple MacBook Pro 13 Mid 2009,False,650.0
False,38,False,111422,Apple Laptops,Used,3000,US,2016-04-18T00:10:59.000Z,True,False,231911841756,Auction,PayPal,80524,NA,NA,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-13T00:10:59.000Z,Apple Macbook Pro 17'' Laptop 2.40Ghz 1TB (1000GB) HDD 4GB RAM w/ OSx Yosemite,False,405.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T00:10:17.000Z,False,False,182091113738,StoreInventory,PayPal,07621,ReferenceID,110931896,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-13T00:10:17.000Z,"CUSTOM 17"" APPLE MACBOOK PRO LAPTOP~QUAD CORE I7~2.4GHZ~16GB~1TB SSD HD~!!",False,1685.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T18:56:59.000Z,False,False,252353700904,FixedPrice,PayPal,11694,ReferenceID,84755204,False,EndedWithoutSales,Flat,2016-04-13T00:00:09.000Z,"Apple MacBook Pro 13.3"" Laptop - MC374LL/A (April, 2010)",False,350.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T23:23:36.000Z,True,False,282002558571,StoreInventory,PayPal,98604,ReferenceID,110891711,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-12T23:58:00.000Z,"Apple Macbook Pro 13"" Intel Core i5 2.4GHz, 4GB Ram, 500GB HDD, Late 2011 Model",True,379.98
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-14T01:01:32.000Z,True,False,262384106903,FixedPrice,PayPal,95842,ReferenceID,219424021,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-12T23:55:08.000Z,"Apple MacBook Pro 2.5GHz A1398 15.4"" Laptop - MJLT2LL/A (May, 2015)",False,1900.0
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-15T23:48:06.000Z,True,False,172165888526,Auction,PayPal,75189,ReferenceID,219489849,False,EndedWithSales,Free,2016-04-12T23:48:06.000Z,Apple MacBook Pro 13 - Intel Core i5 / 256GB SSD / 8GB RAM,False,500.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-12T23:37:56.000Z,True,False,322072737730,FixedPrice,"['PayPal', 'VisaMC']",19131,ReferenceID,110969698,False,EndedWithoutSales,Calculated,2016-04-12T23:36:29.000Z,"Apple MacBook Pro A1286 15.4"" Laptop (October, 2011) - Customized",False,600.0
False,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-13T20:11:46.000Z,True,False,141957547981,StoreInventory,PayPal,98604,NA,NA,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-12T23:34:28.000Z,"Apple Macbook Pro 13"" Intel Core i5 2.5GHz, 4GB Ram, 2012 Model",False,279.98
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-15T03:06:05.000Z,False,False,182091086842,FixedPrice,PayPal,98004,NA,NA,False,EndedWithSales,Flat,2016-04-12T23:23:29.000Z,13 inch MacBook Pro (Late 2011),False,540.0
False,1,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-17T23:22:04.000Z,True,False,172165876498,Auction,PayPal,32444,ReferenceID,78091854,False,EndedWithSales,Calculated,2016-04-12T23:22:04.000Z,"Apple MacBook Pro A1229  17"" Laptop - MA897LL/A (June, 2007)",False,50.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-15T17:36:38.000Z,True,False,322072728411,FixedPrice,PayPal,33823,ReferenceID,143381227,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-12T23:20:48.000Z,"13"" Apple RETINA MacBook Pro 3.0ghz i7 / 8GB RAM / 256GB SSD / Office / MAXED!",True,949.0
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-17T23:20:21.000Z,False,False,201560599279,Auction,PayPal,60431,ReferenceID,108796569,True,EndedWithoutSales,Free,2016-04-12T23:20:21.000Z,Apple Macbook Pro 13.3” Laptop MC700LL/A - Core i5 – 2.3Ghz – 8GB Ram – 500GB HD,False,379.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-12T23:30:48.000Z,False,False,222084611412,StoreInventory,PayPal,07663,NA,NA,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-12T23:17:41.000Z,"APPLE A1278 13"" MACBOOK PRO LATE 2011 2.4GHz INTEL CORE i5 500GB 4GB OS 10.10",False,349.99
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:40:00.000Z,True,False,222084610198,Auction,PayPal,97148,ReferenceID,203733933,False,EndedWithSales,Calculated,2016-04-12T23:15:43.000Z,"Apple MacBook Pro 13.3"" Laptop with Retina Display - MGX72LL/A (Mid-2014)",False,700.0
True,NA,False,111422,Apple Laptops,Seller refurbished,2500,US,2016-04-14T01:45:07.000Z,True,False,252353670487,StoreInventory,PayPal,48301,ReferenceID,115182969,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-12T23:15:41.000Z,Apple Macbook Pro 13.3'' Core i5 2.5GHZ 8GB Ram 1TB HD 2012 Great Deal!,True,697.99
True,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-14T01:24:40.000Z,False,False,111967774418,StoreInventory,PayPal,20907,NA,NA,False,EndedWithSales,Calculated,2016-04-12T23:15:32.000Z,Apple Macbook Pro A1286 Laptop - 2GB RAM - No HD - for parts / repair,False,250.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-17T23:15:18.000Z,True,False,262384068671,StoreInventory,PayPal,11230,ReferenceID,115174685,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-12T23:15:18.000Z,"Apple MacBook Pro 13"" 2.5 GHz Core i5 4GB RAM 500GB HDD Yosemite OS & Win 8 Pro",False,600.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-15T00:27:31.000Z,False,False,252353669726,StoreInventory,PayPal,10010,ReferenceID,108808476,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-12T23:14:44.000Z,"MacBook Pro 15"" A1286 Core i7 2.8GHz 8GB 500GB GT 330M Anti-Glare Screen Loaded",True,649.99
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-15T23:12:55.000Z,True,False,252353668673,Auction,PayPal,44011,NA,NA,True,EndedWithSales,Flat,2016-04-12T23:12:55.000Z,"Apple MacBook Pro 15.4"" Laptop , 2.2 Ghz Intel i7, 16GB, 1TB Hybrid SSHD SATA",False,600.0
False,21,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-13T23:08:21.000Z,True,False,301927556805,Auction,PayPal,77840,NA,NA,False,EndedWithSales,Calculated,2016-04-12T23:08:21.000Z,broken macbook pro 2011,False,260.0
True,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-15T23:08:09.000Z,True,False,152052085171,FixedPrice,PayPal,94030,NA,NA,False,EndedWithoutSales,Calculated,2016-04-12T23:08:09.000Z,"APPLE 13"" MACBOOK PRO 2.5GHz CORE I5 4GB RAM 500GB HD MD101LL AS-IS PARTS",False,400.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-14T01:09:52.000Z,True,False,121954344094,StoreInventory,PayPal,75007,NA,NA,True,EndedWithSales,Free,2016-04-12T23:04:32.000Z,"Apple MacBook Pro 15"" Early 2011 2.3 GHz Core i7 16GB  500GB",True,670.0
False,10,False,111422,Apple Laptops,Used,3000,US,2016-04-13T23:00:17.000Z,True,False,231911687332,Auction,PayPal,29732,ReferenceID,84755204,False,EndedWithSales,Flat,2016-04-12T23:00:17.000Z,"Apple MacBook Pro A1278 13.3"" Laptop - MC374LL/A (April, 2010)",False,320.0
True,NA,False,111422,Apple Laptops,Seller refurbished,2500,US,2016-04-16T21:33:45.000Z,False,False,252353643381,FixedPrice,PayPal,07869,NA,NA,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-12T22:48:35.000Z,"Apple MacBook Pro A1226, C2D @ 2.4GHz, 4GB RAM, 120GB HDD, OS X 10.11 El Capitan",True,259.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T02:22:30.000Z,False,False,191847497235,StoreInventory,PayPal,84004,NA,NA,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-12T22:41:08.000Z,APPLE 15.4 15 Mid 2014 RETINA MACBOOK PRO- 2.5Ghz/16GB/512GB! TOP OF THE LINE!,False,1499.0
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-15T00:56:23.000Z,False,False,172165850035,Auction,PayPal,75230,NA,NA,False,EndedWithSales,Calculated,2016-04-12T22:34:39.000Z,Apple MacBook Pro Early 2014 Model.  Mint Condition!,False,525.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T20:20:45.000Z,True,False,111967750529,StoreInventory,PayPal,85024,NA,NA,True,EndedWithSales,Free,2016-04-12T22:33:08.000Z,APPLE A1212 MACBOOK PRO 17' 2.33GHZ 320GB HARD DRIVE EXCELLENT CONDITION,True,349.99
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-17T22:31:14.000Z,False,False,351706598856,Auction,PayPal,NA,NA,NA,True,EndedWithoutSales,Flat,2016-04-12T22:31:14.000Z,Apple MacBook Pro A1286 Core i7 2.00 GHz 4GB RAM 500GB HDD 48517BM,True,349.99
False,19,False,111422,Apple Laptops,Used,3000,US,2016-04-17T22:31:10.000Z,False,False,351706598829,Auction,PayPal,NA,NA,NA,True,EndedWithSales,Flat,2016-04-12T22:31:10.000Z,Apple MacBook Pro A1278 Core 2 Duo 2.40 GHz 160GB HDD 4GB RAM  48520BM,True,330.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-14T01:09:51.000Z,True,False,121954317797,StoreInventory,PayPal,75007,NA,NA,True,EndedWithSales,Free,2016-04-12T22:26:52.000Z,"Apple MacBook Pro 15"" late 2011 2.40 GHz Core i7 16GB 500GB",True,680.0
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-12T22:29:43.000Z,False,False,222084580489,Auction,PayPal,70115,NA,NA,False,EndedWithSales,Calculated,2016-04-12T22:25:47.000Z,MacBook Pro 2015 - 256 GB/ 8GB RAM/ 2.7GHz I5,False,1000.0
False,1,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-12T22:28:24.000Z,True,False,262384012735,Auction,PayPal,07003,ReferenceID,110891711,False,EndedWithSales,Calculated,2016-04-12T22:21:57.000Z,"Apple MacBook Pro A1278 13.3"" Laptop - MD313LL/A (October, 2011) i5 4GB",False,275.0
False,7,False,111422,Apple Laptops,Used,3000,US,2016-04-17T22:17:05.000Z,True,False,121954311964,Auction,PayPal,91711,NA,NA,False,EndedWithSales,Calculated,2016-04-12T22:17:05.000Z,"Apple MacBook Pro (7,1) Core 2 Duo 2.4 GHz 13"" (Mid 2010)",False,390.0
False,0,True,111422,Apple Laptops,Manufacturer refurbished,2000,US,2016-04-13T21:33:02.000Z,True,False,322072540008,AuctionWithBIN,PayPal,33436,ReferenceID,219506952,True,EndedWithoutSales,Calculated,2016-04-12T22:15:16.000Z,"Apple MacBook Pro A1502 13.3"" Laptop - MF841LL/A (March, 2015)",False,89.0
False,0,True,111422,Apple Laptops,Used,3000,US,2016-04-13T00:33:45.000Z,True,False,182091045576,AuctionWithBIN,PayPal,11557,NA,NA,False,EndedWithoutSales,Flat,2016-04-12T22:14:32.000Z,"Apple MacBook Pro 13"" Retina (Mid-2014)/250GB SSD/8G BRAM/2.6 GHz/Core i5/Bundle",False,750.0
True,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-14T02:38:28.000Z,True,False,172165839762,FixedPrice,PayPal,34608,NA,NA,False,EndedWithSales,Flat,2016-04-12T22:14:22.000Z,"13"" MacBook Pro 2.66GHz",False,205.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T14:13:49.000Z,True,False,262384003914,StoreInventory,PayPal,46220,ReferenceID,78092464,True,EndedWithoutSales,Free,2016-04-12T22:11:44.000Z,"Upgraded 2009 Apple MacBook Pro A1278  13.3"" Laptop 8GB/128GB SSD 2.26",False,459.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T14:53:36.000Z,False,False,282002459963,StoreInventory,PayPal,30189,NA,NA,True,EndedWithoutSales,Free,2016-04-12T22:11:19.000Z,Macbook Pro Laptop A1286(EMC 2353) -4GB-MC373LL/A- Mid-2010- Yosemite,True,599.99
False,3,False,111422,Apple Laptops,Used,3000,US,2016-04-15T22:10:18.000Z,False,False,401105026641,Auction,PayPal,60431,ReferenceID,108796569,True,EndedWithSales,Free,2016-04-12T22:10:18.000Z,Apple Macbook Pro 13.3” Laptop MC700LL/A - Core i5 – 2.3Ghz – 8GB Ram – 500GB HD,False,390.1
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-13T14:50:11.000Z,True,False,121954307384,StoreInventory,PayPal,75007,NA,NA,True,EndedWithoutSales,Free,2016-04-12T22:09:48.000Z,"Apple MacBook Pro Early 2011 15"" 2.3 GHz Core i7 8GB  500GB HD",True,640.0
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-12T22:13:38.000Z,False,False,222084566459,Auction,PayPal,70115,NA,NA,False,EndedWithSales,Calculated,2016-04-12T22:04:58.000Z,MacBook Pro 2015 - 256 GB/ 8GB RAM/ 2.7GHz I5,False,1000.0
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-13T00:08:48.000Z,True,False,262383996095,Auction,PayPal,32403,ReferenceID,174472295,False,EndedWithoutSales,Calculated,2016-04-12T22:01:59.000Z,"Apple MacBook Pro A1502 13.3"" Laptop - ME865LL/A (October, 2013) (Latest Model)",False,554.61
False,16,False,111422,Apple Laptops,For parts or not working,7000,GT,2016-04-15T22:01:15.000Z,False,False,222084564701,Auction,PayPal,NA,ReferenceID,84260174,False,EndedWithSales,Flat,2016-04-12T22:01:15.000Z,"Apple MacBook Pro 17"" Laptop",False,1825.0
False,0,True,111422,Apple Laptops,Used,3000,US,2016-04-17T17:48:08.000Z,True,False,131779423487,AuctionWithBIN,PayPal,53589,ReferenceID,174532080,False,EndedWithoutSales,Calculated,2016-04-12T22:00:44.000Z,"Apple MacBook Pro A1502 13.3"" Laptop - ME866LL/A (October, 2013) (Latest Model)",False,1.0
True,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-12T22:07:29.000Z,False,False,182091024190,FixedPrice,PayPal,92705,NA,NA,False,EndedWithSales,Free,2016-04-12T21:58:28.000Z,"APPLE MACBOOK PRO MID-2012 13"" A1278 LAPTOP EMC 2554 FOR PARTS / REPAIR T2*F1",False,165.0
False,1,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-13T06:07:28.000Z,True,False,222084561886,Auction,PayPal,02539,ReferenceID,78156628,False,EndedWithSales,Free,2016-04-12T21:58:14.000Z,"Apple MacBook Pro 13.3"" Laptop - 2.53 GHZ Core 2 Duo - AS IS - Parts or Repairs",False,90.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-15T21:56:49.000Z,True,False,262383991384,StoreInventory,PayPal,72701,NA,NA,True,EndedWithoutSales,Calculated,2016-04-12T21:56:49.000Z,"Apple MacBook Pro 13"" 2011 Laptop (2.3 GHz Intel Core i5, 4GB, 320GB) MC700LL/A",True,469.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T00:36:29.000Z,False,False,231911766198,StoreInventory,PayPal,80923,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-12T21:54:46.000Z,"15"" MacBook Pro 2009 2.53GHz 500GB HDD 8 GB RAM Customizable! MATTE Display!",False,554.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T00:36:28.000Z,False,False,231911766199,StoreInventory,PayPal,80923,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-12T21:54:46.000Z,"15"" MacBook Pro 2009 2.8 500GB HDD 8 GB RAM. New Battery, Maxed out!",False,579.99
False,NA,False,111422,Apple Laptops,Manufacturer refurbished,2000,US,2016-04-16T00:36:28.000Z,False,False,231911766200,StoreInventory,PayPal,80923,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-12T21:54:46.000Z,"2011 15"" MacBook Pro 2.0 i7 500GB 4GB LOGIC_BOARD, BATTERY, & MEMORY!",False,779.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T00:36:26.000Z,False,False,231911766202,StoreInventory,PayPal,80923,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-12T21:54:46.000Z,"17"" MacBook Pro  2010 2.66 i7 1TB HDD, 8GB RAM Great Shape!",False,979.99
False,NA,False,111422,Apple Laptops,Manufacturer refurbished,2000,US,2016-04-16T00:36:27.000Z,False,False,231911766203,StoreInventory,PayPal,80923,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-12T21:54:46.000Z,"17"" 2011 MacBook Pro 2.4 i7 1TB SSD, 16GB, Looks Great! NEW LOGIC_BOARD!",False,2379.98
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T00:36:29.000Z,False,False,231911766204,StoreInventory,PayPal,80923,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-12T21:54:46.000Z,"2009 13"" MacBook Pro 2.53 500GB HDD, 8GB RAM Customizable!",False,454.99
False,NA,False,111422,Apple Laptops,Manufacturer refurbished,2000,US,2016-04-16T00:36:26.000Z,False,False,231911766207,StoreInventory,PayPal,80923,NA,NA,True,EndedWithoutSales,Free,2016-04-12T21:54:46.000Z,"17"" 2011 MacBook Pro 2.4 i7 1TB SSD 16GB, NEW LOGIC_BOARD BATTERY & KEYBOARD!",False,2528.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T00:36:28.000Z,False,False,231911766208,StoreInventory,PayPal,80923,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-12T21:54:46.000Z,"15"" MacBook Pro 2009 2.8 500GB HDD 8 GB RAM Maxed out, New Battery!",False,579.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T00:36:29.000Z,False,False,231911766209,StoreInventory,PayPal,80923,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-12T21:54:46.000Z,"15"" MacBook Pro 2009 2.53GHz 500GB HDD 4 GB RAM Customizable!",False,528.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T00:36:30.000Z,False,False,231911766211,StoreInventory,PayPal,80923,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-12T21:54:46.000Z,"2010 13"" MacBook Pro 2.66 500GB HDD, 4GB RAM upgradable!",False,504.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T00:36:28.000Z,False,False,231911766212,StoreInventory,PayPal,80923,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-12T21:54:46.000Z,"15"" MacBook Pro 2010 2.53 i5 500GB HDD 4GB RAM Customizable!",False,568.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-16T00:36:29.000Z,False,False,231911766216,StoreInventory,PayPal,80923,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-12T21:54:46.000Z,"15"" MacBook Pro 2009 2.53GHz 500GB HDD 4 GB RAM VERY Customizable!",False,479.99
