itemId,title,productId_type,productId_value,conditionDisplayName,conditionId,categoryId,categoryName,startTime,endTime,postalCode,country,listingType,bidCount,buyItNowAvailable,bestOfferEnabled,topRatedListing,gift,paymentMethod,expeditedShipping,shippingType,isShippingFree,returnsAccepted,sellingState,value
121972786751,Apple MacBook Pro MB986LL/A 15.4-inch Laptop,NA,NA,Used,3000,111422,Apple Laptops,2016-05-01T09:11:33.000Z,2016-05-01T09:18:30.000Z,33351,US,FixedPrice,NA,False,True,False,False,PayPal,True,Free,True,False,EndedWithSales,600.0
162055283666,"Apple MacBook Pro 13"" Silver Laptop - CO2H55HBDV14",NA,NA,Used,3000,111422,Apple Laptops,2016-05-01T08:46:45.000Z,2016-05-01T08:47:31.000Z,80424,US,Auction,1.0,True,False,False,False,PayPal,True,Calculated,False,False,EndedWithSales,250.0
231929603749,"Apple MacBook Pro A1278 13.3"" Laptop - MD314LL/A (October, 2011)",ReferenceID,110909849.0,Used,3000,111422,Apple Laptops,2016-05-01T08:33:03.000Z,2016-04-30T20:46:14.000Z,80910,US,Auction,0.0,False,False,False,False,PayPal,True,Free,True,False,EndedWithoutSales,329.0
182114447539,MACBOOK PRO 2011 15” i7@2.2Ghz 16GB RAM 256GB SSD + 320GB HD FINAL CUT PRO,NA,NA,Used,3000,111422,Apple Laptops,2016-05-01T08:19:54.000Z,2016-05-01T08:47:07.000Z,78073,US,FixedPrice,NA,False,True,False,False,PayPal,True,Flat,False,False,EndedWithSales,800.0
222103776872,"Apple MacBook Pro 13.3"" Laptop - i7 2.8 Ghz, 8Gb RAM - Late 2011",ReferenceID,110891711.0,Used,3000,111422,Apple Laptops,2016-05-01T07:33:30.000Z,2016-05-01T09:09:46.000Z,72758,US,FixedPrice,NA,False,False,False,False,PayPal,False,Calculated,False,False,EndedWithoutSales,549.99
121972709874,"Apple MacBook Pro A1502 13.3"" Laptop - MF840LL/A (March, 2015)",ReferenceID,216443224.0,New other (see details),1500,111422,Apple Laptops,2016-05-01T07:32:55.000Z,2016-05-01T00:29:49.000Z,34112,US,FixedPrice,NA,False,True,False,False,PayPal,True,Free,True,False,EndedWithoutSales,650.0
111984032361,2016 MacBook Pro 13 Inch Retina Display 2.7 GHz,NA,NA,Used,3000,111422,Apple Laptops,2016-05-01T04:30:06.000Z,2016-05-01T04:49:24.000Z,12302,US,Auction,1.0,True,False,False,False,PayPal,False,Calculated,False,False,EndedWithSales,1050.0
222103620924,"Apple MacBook Pro 13.3"" Laptop - i7 2.8 Ghz, 8Gb RAM - Late 2011",ReferenceID,110891711.0,Used,3000,111422,Apple Laptops,2016-05-01T03:35:11.000Z,2016-05-01T06:49:24.000Z,72758,US,Auction,1.0,True,False,False,False,PayPal,False,Calculated,False,False,EndedWithSales,434.99
252373390518,"Apple MacBook Pro A1502 13.3"" Laptop with Retina Display - MF839LL/A (March, 201",ReferenceID,217091238.0,New,1000,111422,Apple Laptops,2016-05-01T03:13:05.000Z,2016-05-01T05:22:00.000Z,39501,US,FixedPrice,NA,False,False,False,False,PayPal,False,Flat,False,False,EndedWithSales,498.88
371613784107,APPLE MACBOOK PRO 15 Inch 2.66 GHz 4 GB i7 500 GB,NA,NA,For parts or not working,7000,111422,Apple Laptops,2016-05-01T02:39:05.000Z,2016-05-01T03:18:35.000Z,30066,US,Auction,1.0,True,False,False,False,PayPal,True,Calculated,False,False,EndedWithSales,180.0
252373956595,MacBook Pro  2009- read item description,NA,NA,Used,3000,111422,Apple Laptops,2016-05-01T02:16:11.000Z,2016-05-01T02:19:39.000Z,02459,US,FixedPrice,NA,False,True,False,False,PayPal,True,Free,True,False,EndedWithSales,100.0
231929241050,"Apple MacBook Pro 13.3"" Laptop 2.3 GHz Intel Core i5 4 GB",NA,NA,Used,3000,111422,Apple Laptops,2016-05-01T02:06:04.000Z,2016-05-01T09:21:49.000Z,02139,US,Auction,1.0,True,False,False,False,PayPal,True,Calculated,False,False,EndedWithSales,425.0
111983939649,"Apple MacBook Pro A1278 13.3"" Laptop - MD313LL/A (October, 2011)",ReferenceID,110891711.0,For parts or not working,7000,111422,Apple Laptops,2016-05-01T02:05:25.000Z,2016-05-01T02:16:39.000Z,32065,US,FixedPrice,NA,False,True,False,False,PayPal,False,Free,True,False,EndedWithSales,349.99
231929816259,"* FAAAST Apple MacBook Pro 15.4"" Laptop 4GB RAM 750GB HDD 2.40Ghz ~ YOSEMITE *",NA,NA,Used,3000,111422,Apple Laptops,2016-05-01T01:54:35.000Z,2016-05-01T01:55:56.000Z,80524,US,FixedPrice,NA,False,False,False,False,PayPal,True,FlatDomesticCalculatedInternational,False,False,EndedWithSales,350.0
322092367417,"MacBook Pro Retina 13"" - 2.8 GHz i5 (Retina, 13-inch, Early 2014)",NA,NA,Used,3000,111422,Apple Laptops,2016-05-01T01:53:19.000Z,2016-05-01T03:18:40.000Z,11201,US,Auction,1.0,True,False,False,False,PayPal,True,Calculated,False,False,EndedWithSales,780.0
272229118956,Apple Macbook Pro-Late 2011 15 Inch - A1286,NA,NA,New other (see details),1500,111422,Apple Laptops,2016-05-01T01:14:52.000Z,2016-05-01T03:07:21.000Z,54701,US,FixedPrice,NA,False,True,False,False,PayPal,False,Flat,False,False,EndedWithoutSales,725.0
172188278674,"Apple MacBook Pro 13.3"" Laptop  500GB HD  4GB MEM - MD101LL/A (June, 2012)",ReferenceID,115174685.0,Used,3000,111422,Apple Laptops,2016-05-01T01:13:08.000Z,2016-05-01T03:49:52.000Z,NA,US,FixedPrice,NA,False,False,False,False,PayPal,False,Free,True,True,EndedWithSales,475.0
201572885390,Macbook pro 13 late (2015),NA,NA,New other (see details),1500,111422,Apple Laptops,2016-05-01T01:12:26.000Z,2016-05-01T07:38:37.000Z,34288,US,Auction,1.0,True,False,False,False,PayPal,True,Calculated,False,False,EndedWithSales,1089.0
322092331009,"MacBook Pro Retina 13"" (Early 2015 - 3.1 GHz Intel Core i7)",NA,NA,Used,3000,111422,Apple Laptops,2016-05-01T00:47:32.000Z,2016-05-01T01:08:28.000Z,11201,US,Auction,1.0,True,False,False,False,PayPal,True,Calculated,False,False,EndedWithSales,1250.0
141977595939,"Apple MacBook Pro A1278 13.3"" Laptop - MD313LL/A (October, 2011) - w/ 128GB SSD",ReferenceID,110891711.0,For parts or not working,7000,111422,Apple Laptops,2016-05-01T00:25:13.000Z,2016-05-01T00:47:19.000Z,01028,US,FixedPrice,NA,False,False,False,False,PayPal,False,Free,True,False,EndedWithSales,288.88
222103505314,"Mac Book Pro 2011 15.4"" Gently Used! Excellent Used Condition- Mac Store Reset!",NA,NA,Used,3000,111422,Apple Laptops,2016-05-01T00:17:13.000Z,2016-05-01T01:20:00.000Z,42240,US,FixedPrice,NA,False,True,False,False,PayPal,True,Calculated,False,False,EndedWithoutSales,600.0
222103499037,"Apple MacBook Pro 13.3"" Laptop - i7 2.8 Ghz, 8Gb RAM - Late 2011",ReferenceID,110891711.0,Used,3000,111422,Apple Laptops,2016-05-01T00:06:53.000Z,2016-05-01T03:32:12.000Z,72758,US,Auction,0.0,True,False,False,False,PayPal,False,Calculated,False,False,EndedWithoutSales,299.99
191860369698,MacBook Pro - Excellent Condition,NA,NA,Used,3000,111422,Apple Laptops,2016-05-01T00:00:50.000Z,2016-05-01T10:24:06.000Z,08089,US,Auction,1.0,False,False,False,False,PayPal,True,Calculated,False,False,EndedWithSales,361.0
172188205501,"Late 2011 Macbook PRO 17"" A1297 2.5Ghz i7 750hdd 16GB RAM excellent condition!",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T23:39:09.000Z,2016-04-30T23:56:10.000Z,80219,US,Auction,1.0,True,False,False,False,PayPal,True,Free,True,False,EndedWithSales,1150.0
152073954846,"Apple MacBook Pro A1286 15.4"" Laptop - MC371LL/A (April, 2010) 4GB i5 FOR PARTS",ReferenceID,82994118.0,For parts or not working,7000,111422,Apple Laptops,2016-04-30T22:37:28.000Z,2016-04-30T22:42:34.000Z,60647,US,Auction,1.0,True,False,False,False,PayPal,True,Calculated,False,False,EndedWithSales,145.0
272229032880,"APPLE MACBOOK PRO 13"" LATE 2011  16GB RAM 500GB 2.4GHz i5 ( FAST SHIPPING )",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T22:33:56.000Z,2016-05-01T02:14:09.000Z,94014,US,FixedPrice,NA,False,False,True,False,PayPal,True,FlatDomesticCalculatedInternational,False,True,EndedWithSales,499.0
182113902146,"MacBook Pro (Retina, 15-inch, Late 2013)",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T22:30:08.000Z,2016-05-01T01:54:01.000Z,60637,US,FixedPrice,NA,False,True,False,False,PayPal,True,Free,True,False,EndedWithSales,1450.0
191860432577,"2012 Apple MacBook Pro 13"" i7 8GB 750GB + Apps + FREE 2Day SHIPPING! [MD102LL/A]",ReferenceID,115139414.0,Used,3000,111422,Apple Laptops,2016-04-30T22:12:49.000Z,2016-05-01T00:34:22.000Z,02903,US,FixedPrice,NA,False,True,False,False,PayPal,True,Free,True,False,EndedWithSales,625.0
131797932897,"Apple MacBook Pro (Retina, 13-inch, Early 2013) i5 2.6Ghz 256GB SSD 8GB RAM",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T21:34:11.000Z,2016-04-30T21:36:22.000Z,30061,US,FixedPrice,NA,False,False,False,False,PayPal,True,Calculated,False,False,EndedWithSales,500.0
371613602310,Apple MacBook Pro A1286 2010 for parts no RAM no Hard Drive no Battery,NA,NA,For parts or not working,7000,111422,Apple Laptops,2016-04-30T21:22:52.000Z,2016-04-30T21:53:23.000Z,94110,US,FixedPrice,NA,False,True,False,False,PayPal,False,Calculated,False,False,EndedWithSales,100.0
291752386497,"Apple MacBook Pro A1278 13.3"" Laptop (April, 2010) - Customized",ReferenceID,108850048.0,Used,3000,111422,Apple Laptops,2016-04-30T21:14:31.000Z,2016-05-01T00:26:37.000Z,12206,US,FixedPrice,NA,False,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,False,EndedWithSales,325.0
272228965744,APPLE MACBOOK PRO 13 RETINA i5 2.6GHZ 8GB 256GB Model A1425,NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T20:55:07.000Z,2016-04-30T22:52:21.000Z,36695,US,FixedPrice,NA,False,True,False,False,PayPal,True,Calculated,False,False,EndedWithSales,700.0
282022303897,MacBook Pro 13-inch OS X Yosemite,NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T20:39:34.000Z,2016-04-30T21:40:48.000Z,44106,US,FixedPrice,NA,False,True,False,False,PayPal,False,Calculated,False,False,EndedWithSales,675.0
131797830045,"Apple MacBook Pro Late 2011 13.3"" - 2.4 Dual Core i5 - 4GB RAM - 500GB HD",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T19:58:25.000Z,2016-05-01T00:20:07.000Z,62881,US,FixedPrice,NA,False,True,True,False,PayPal,True,Flat,False,True,EndedWithoutSales,424.99
201573221434,"Apple MacBook Pro 17"" Laptop (MBP21.00A5.B08)",ReferenceID,108837533.0,Used,3000,111422,Apple Laptops,2016-04-30T19:45:40.000Z,2016-05-01T10:33:01.000Z,91406,US,FixedPrice,NA,False,True,False,False,PayPal,True,Calculated,False,False,EndedWithSales,500.0
141977357238,"Apple MacBook Pro Retina A1502 (Late 2013) 13"" i7 2.8Ghz 16GB RAM 500GB HD",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T19:18:47.000Z,2016-04-30T20:55:50.000Z,18101,US,FixedPrice,NA,False,False,False,False,PayPal,True,Free,True,True,EndedWithoutSales,1029.0
252373601991,"Used MacBook Pro 15"" (Mid 2014)",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T18:50:44.000Z,2016-04-30T19:02:48.000Z,91203,US,FixedPrice,NA,False,True,False,False,PayPal,False,Free,True,False,EndedWithSales,1250.0
272228858892,Broken Apple MacBook Pro A1278 13-inch  For Parts,NA,NA,For parts or not working,7000,111422,Apple Laptops,2016-04-30T18:47:23.000Z,2016-04-30T18:49:58.000Z,07039,US,Auction,1.0,False,False,False,False,PayPal,False,Flat,False,False,EndedWithSales,150.0
252373560464,"Apple MacBook Pro Retina 13.3"" Intel Core i5 2.6GHz 8GB 512GB SSD 2014 MGX92LL/A",ReferenceID,208034575.0,For parts or not working,7000,111422,Apple Laptops,2016-04-30T18:14:19.000Z,2016-04-30T18:59:19.000Z,94596,US,Auction,1.0,False,False,False,False,PayPal,True,FlatDomesticCalculatedInternational,False,True,EndedWithSales,350.0
182113633418,"Apple MacBook Pro 15.4"" Laptop - MC721LL/A 8 GB RAM Warranty EXCEPTIONALLY CLEAN",ReferenceID,99700122.0,Used,3000,111422,Apple Laptops,2016-04-30T18:07:49.000Z,2016-04-30T21:23:35.000Z,91360,US,FixedPrice,NA,False,True,False,False,PayPal,False,Flat,False,True,EndedWithSales,889.0
252373538560,"Apple MacBook Pro w/ Retina display MF839LL/A 13.3"" i5 - 8GB Memory - 128GB",ReferenceID,217091238.0,New,1000,111422,Apple Laptops,2016-04-30T17:55:03.000Z,2016-04-30T21:58:33.000Z,14624,US,FixedPrice,NA,False,False,False,False,PayPal,True,FlatDomesticCalculatedInternational,False,True,EndedWithSales,999.0
111983643381,"Apple MacBook Pro A1229  17"" Laptop - MA897LL/A (June, 2007)",ReferenceID,78091854.0,For parts or not working,7000,111422,Apple Laptops,2016-04-30T17:41:37.000Z,2016-04-30T17:49:44.000Z,07203,US,FixedPrice,NA,False,True,False,False,PayPal,True,Calculated,False,False,EndedWithSales,125.0
131797684597,13” MacBook Pro MBP 13.3/2.5/2X4GB/500/SD  Purchasedon 6/26/12 Model #MD633G/A,NA,NA,For parts or not working,7000,111422,Apple Laptops,2016-04-30T17:14:37.000Z,2016-04-30T17:18:58.000Z,91501,US,FixedPrice,NA,False,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,False,EndedWithSales,150.0
172187740588,"CUSTOM 15"" APPLE MACBOOK PRO LAPTOP~QUAD CORE I7~2.6GHZ~USB 3.0~16GB~1TB SSD~!!",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T16:58:58.000Z,2016-04-30T22:28:03.000Z,07621,US,FixedPrice,NA,False,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,True,EndedWithoutSales,1589.0
301944581713,"Apple MacBook Pro Retina 15"" Late 2013 i7 2.0GHz 8GB 256GB SSD As Is",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T16:52:51.000Z,2016-04-30T17:28:27.000Z,23669,US,Auction,1.0,False,False,False,False,PayPal,False,Flat,False,False,EndedWithSales,750.0
141977198810,"Apple MacBook Pro 13"" Mid 2009  - Excellent Condition!",ReferenceID,108837633.0,Used,3000,111422,Apple Laptops,2016-04-30T16:50:33.000Z,2016-04-30T17:00:29.000Z,22192,US,Auction,1.0,False,False,False,False,PayPal,True,Calculated,False,True,EndedWithSales,255.0
282022389679,Apple Macbook Pro (Mid-2011) i5 2.3 GHz 4GB RAM 320 GB HDD,NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T16:24:26.000Z,2016-04-30T16:35:41.000Z,66210,US,FixedPrice,NA,False,False,False,False,PayPal,False,Flat,False,False,EndedWithSales,349.99
182113503021,"Apple MacBook Pro 17"" Laptop (2006-2007)",ReferenceID,108837533.0,Used,3000,111422,Apple Laptops,2016-04-30T16:20:20.000Z,2016-04-30T16:23:47.000Z,28031,US,Auction,0.0,False,False,False,False,PayPal,True,Calculated,False,False,EndedWithoutSales,150.0
301944556664,"MacBook Pro 13"" 3.1GHz Dual-core Intel Core i7, Turbo Boost up to 3.4GHz",NA,NA,New other (see details),1500,111422,Apple Laptops,2016-04-30T16:16:04.000Z,2016-04-30T16:21:06.000Z,33131,US,Auction,1.0,False,False,False,False,PayPal,True,Calculated,False,False,EndedWithSales,1290.0
301944556455,"Apple MacBook Pro | 2.66GHz Core 2 Duo | 13"" (MC375LL/A) | 4GB 320GB | AS-IS*",ReferenceID,108850048.0,For parts or not working,7000,111422,Apple Laptops,2016-04-30T16:15:45.000Z,2016-04-30T17:06:28.000Z,44514,US,FixedPrice,NA,False,True,False,False,PayPal,False,Flat,False,False,EndedWithSales,160.0
222103015528,"Great Apple MacBook Pro 13.3"" Laptop MD101LL/A (June, 2012) i5@2.50GHz 4GB 500GB",ReferenceID,115182969.0,Used,3000,111422,Apple Laptops,2016-04-30T16:15:30.000Z,2016-04-30T23:05:13.000Z,78752,US,FixedPrice,NA,False,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,True,EndedWithSales,524.99
141976653961,"Apple MacBook Pro A1278 13.3"" Laptop (June, 2012) - Customized",ReferenceID,133901446.0,Seller refurbished,2500,111422,Apple Laptops,2016-04-30T16:02:49.000Z,2016-04-30T18:52:35.000Z,99016,US,FixedPrice,NA,False,True,False,False,PayPal,True,Calculated,False,False,EndedWithSales,700.0
222103003802,"MacBook Pro (13-inch, Mid 2012) i5 / 8GB RAM / 500 HDD",NA,NA,Seller refurbished,2500,111422,Apple Laptops,2016-04-30T15:57:55.000Z,2016-04-30T16:59:32.000Z,78745,US,Auction,1.0,False,False,False,False,PayPal,False,Free,True,False,EndedWithSales,500.0
131797614470,"Apple MacBook Pro A1278 13.3"" Laptop - MC374LL/A (April, 2010)",ReferenceID,84755204.0,Used,3000,111422,Apple Laptops,2016-04-30T15:41:39.000Z,2016-04-30T18:08:12.000Z,19465,US,FixedPrice,NA,False,True,False,False,PayPal,True,Calculated,False,False,EndedWithoutSales,545.0
141977128532,"Apple MacBook Pro 15"" mid 2010 Core i5 2.4GHz/4GB/320GB HD 10.11",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T15:24:34.000Z,2016-04-30T15:31:11.000Z,64137,US,FixedPrice,NA,False,True,False,False,PayPal,True,FlatDomesticCalculatedInternational,False,True,EndedWithSales,300.0
322091771697,macbook pro 15 inch,NA,NA,New other (see details),1500,111422,Apple Laptops,2016-04-30T15:21:26.000Z,2016-04-30T17:20:55.000Z,32205,US,FixedPrice,NA,False,True,False,False,PayPal,True,Calculated,False,False,EndedWithSales,800.0
141976633299,"2015 Apple MacBook Pro 13.3"" Laptop MF839LL/A Intel Core i5 2.70GHz 8GB 128GB",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T15:19:17.000Z,2016-05-01T03:19:08.000Z,70820,US,Auction,3.0,False,False,False,False,PayPal,True,Calculated,False,False,EndedWithSales,801.0
231929288447,"Apple MacBook Pro A1286 15.4"" Laptop MC371LL/A April 2010 320GB 8 GB LOW SHIP",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T15:14:55.000Z,2016-04-30T22:59:34.000Z,45458,US,FixedPrice,NA,False,True,False,False,PayPal,False,Flat,False,False,EndedWithSales,399.99
331844575492,"Excellent Apple MacBook Pro 15.4"" Laptop 2008. 2.66Ghz, EL Capitan ON SALE WOW",ReferenceID,78119865.0,Used,3000,111422,Apple Laptops,2016-04-30T14:50:19.000Z,2016-05-01T03:17:50.000Z,NA,US,FixedPrice,NA,False,True,True,False,PayPal,True,FlatDomesticCalculatedInternational,False,True,EndedWithSales,398.0
282022303876,"Apple MacBook Pro A1398 15.4"" Laptop (Retina) i7 2.3 Ghz 256SSD 8GB RAM Yosemite",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T14:39:18.000Z,2016-04-30T19:48:40.000Z,33020,US,FixedPrice,NA,False,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,False,EndedWithSales,799.0
322091737277,"Apple MacBook Pro A1286 15.4"" Mid 2012 A1286 Liquid damage for part only",ReferenceID,115231153.0,For parts or not working,7000,111422,Apple Laptops,2016-04-30T14:38:47.000Z,2016-04-30T14:48:49.000Z,L1V6L8,CA,FixedPrice,NA,False,True,False,False,PayPal,False,Flat,False,True,EndedWithSales,230.0
282022302343,"Apple MacBook Pro A1398 15.4"" Laptop (Retina) i7 2.3 Ghz 256SSD 8GB RAM Capitan",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T14:36:40.000Z,2016-05-01T01:15:28.000Z,33020,US,FixedPrice,NA,False,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,False,EndedWithSales,799.0
201572965486,Apple Macbook Pro 17 2.3 GHz Quad i7 + 750GB HD + 8GB Memory + Case! (Bundle),ReferenceID,110931896.0,Used,3000,111422,Apple Laptops,2016-04-30T14:33:28.000Z,2016-04-30T16:32:08.000Z,55426,US,FixedPrice,NA,False,True,False,False,PayPal,True,Calculated,False,False,EndedWithSales,850.0
121972391546,"Apple MacBook Pro 13"" (Mid 2012) Intel Core i5 4GB 500GB",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T13:11:32.000Z,2016-04-30T13:15:14.000Z,34695,US,FixedPrice,NA,False,True,False,False,PayPal,True,Calculated,False,False,EndedWithSales,535.0
231929192035,NEW SEALED Apple MacBook Pro 13-inch Retina Display MF840LL/A 2.7GHz 8GB 256GB,ReferenceID,216443224.0,New,1000,111422,Apple Laptops,2016-04-30T12:43:08.000Z,2016-04-30T19:56:37.000Z,14228,US,FixedPrice,NA,False,True,True,False,PayPal,True,Free,True,True,EndedWithSales,1250.0
201572307174,Macbook pro 13.3 2015,NA,NA,New other (see details),1500,111422,Apple Laptops,2016-04-30T12:21:17.000Z,2016-04-30T12:23:16.000Z,34288,US,Auction,1.0,False,False,False,False,PayPal,True,Calculated,False,False,EndedWithSales,1189.0
201572287849,"Apple MacBook Pro 13.3"" Laptop - retina display late (2015)",ReferenceID,219476966.0,New other (see details),1500,111422,Apple Laptops,2016-04-30T12:04:04.000Z,2016-04-30T00:06:08.000Z,34288,US,FixedPrice,NA,False,True,False,False,PayPal,True,Calculated,False,False,EndedWithoutSales,1000.0
282021613928,Apple MacBook Pro 13.3-Retina Display,NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T11:13:35.000Z,2016-04-30T11:15:03.000Z,64844,US,Auction,1.0,False,False,False,False,PayPal,True,Calculated,False,False,EndedWithSales,1000.0
131797413957,"Apple MacBook Pro A1297 17"" Laptop 2011 - Fully Loaded - Matte Screen - SSD",ReferenceID,108796152.0,Used,3000,111422,Apple Laptops,2016-04-30T11:13:12.000Z,2016-05-01T11:13:12.000Z,55416,US,Auction,0.0,True,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,False,EndedWithoutSales,950.0
222102757686,"Macbook Pro Model A1278 - 2.53GHz, 2GB Charges AS IS",ReferenceID,78136119.0,For parts or not working,7000,111422,Apple Laptops,2016-04-30T10:40:39.000Z,2016-04-30T23:02:20.000Z,27703,US,Auction,0.0,False,False,False,False,PayPal,True,Flat,False,False,EndedWithoutSales,199.0
172187252015,"Apple MacBook Pro A1278 13.3"" Laptop - MD313LL/A (October, 2011)",ReferenceID,110891711.0,Used,3000,111422,Apple Laptops,2016-04-30T10:13:35.000Z,2016-04-30T10:15:10.000Z,93280,US,FixedPrice,NA,False,True,False,False,PayPal,True,Calculated,False,False,EndedWithoutSales,500.0
231929035588,"*LIKE NEW* Apple MacBook Pro A1398 15.4"" Laptop - MJLT2LL/A (May, 2015)",ReferenceID,219424021.0,Used,3000,111422,Apple Laptops,2016-04-30T09:25:37.000Z,2016-05-01T09:36:41.000Z,95120,US,FixedPrice,NA,False,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,False,EndedWithSales,1799.99
191859942802,"Apple Macbook Pro A1502 13"" Retina Late 2013 (2.4GHz i5/8GB/256GB SSD) ME865LL/A",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T09:09:05.000Z,2016-04-30T20:11:27.000Z,75002,US,FixedPrice,NA,False,False,True,False,PayPal,True,Free,True,True,EndedWithSales,790.0
262412204866,"Apple - MacBook Pro - 15.4"" Fully loaded. (Latest model) Z0RG1LL/A",ReferenceID,219657843.0,New,1000,111422,Apple Laptops,2016-04-30T08:30:35.000Z,2016-04-30T20:30:26.000Z,90024,US,Auction,6.0,False,False,False,False,PayPal,False,Free,True,False,EndedWithSales,1850.0
262412199799,"Apple - MacBook Pro - 15.4"" Fully loaded. (Latest model) Z0RG1LL/A",ReferenceID,219657843.0,New,1000,111422,Apple Laptops,2016-04-30T08:23:52.000Z,2016-04-30T20:23:38.000Z,90024,US,Auction,1.0,False,False,False,False,PayPal,False,Free,True,False,EndedWithSales,1500.0
262412196413,"Apple - MacBook Pro - 15.4"" Fully loaded. (Latest model) Z0RG1LL/A",ReferenceID,219657843.0,New,1000,111422,Apple Laptops,2016-04-30T08:18:43.000Z,2016-04-30T20:18:37.000Z,90024,US,Auction,6.0,False,False,False,False,PayPal,False,Free,True,False,EndedWithSales,2001.0
282021960408,15.4 MacBook Pro Retina Mid 2015 Z0RF00052 2.2GHz i7 512GB SSD 16GB RAM 3 Cycles,NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T07:34:57.000Z,2016-04-30T21:31:08.000Z,94524,US,FixedPrice,NA,False,False,False,False,PayPal,True,FlatDomesticCalculatedInternational,False,False,EndedWithSales,1700.0
131797277680,Apple MacBook Pro 13-inch 2.40GHz Intel Core i5 4GB 500GB OS Capitan 2011 Office,NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T07:26:58.000Z,2016-04-30T20:04:35.000Z,60169,US,FixedPrice,NA,False,False,False,False,PayPal,True,Free,True,True,EndedWithSales,400.0
231928979144,"Apple MacBook Pro 13.3 Laptop w/Retina, Intel Core i7 3.1GHz, 512gb SSD,16gb RAM",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T07:17:50.000Z,2016-04-30T18:15:35.000Z,06418,US,FixedPrice,NA,False,True,False,False,PayPal,True,Free,True,False,EndedWithoutSales,2005.0
282021935603,"Apple Macbook Pro 15"": Core 2 Duo 2.6, 500GB,OS X 10.9 Mavericks, WIFI",ReferenceID,78135889.0,Used,3000,111422,Apple Laptops,2016-04-30T07:02:45.000Z,2016-04-30T08:45:13.000Z,95762,US,FixedPrice,NA,False,False,False,False,PayPal,True,FlatDomesticCalculatedInternational,False,True,EndedWithSales,230.0
282021923159,"15"" APPLE MACBOOK PRO CUSTOM QUAD I7 2.7G 16GB 1TB SSD DVD 2012 ANTIGLARE LAPTOP",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T06:43:59.000Z,2016-04-30T23:32:20.000Z,91364,US,FixedPrice,NA,False,False,True,False,PayPal,True,FlatDomesticCalculatedInternational,False,True,EndedWithoutSales,1757.56
152073123343,"Apple 15.4"" MacBook Pro w/Retina Display & Force Touch Trackpad MJLQ2LL/A",ReferenceID,217009412.0,New,1000,111422,Apple Laptops,2016-04-30T06:38:04.000Z,2016-04-30T14:42:51.000Z,63801,US,FixedPrice,NA,False,False,False,False,PayPal,True,Calculated,False,True,EndedWithSales,1300.0
121972127657,Brand New Apple MacBook Pro 15in 16GB with Retina Display -MJLQ2LL/A,NA,NA,New other (see details),1500,111422,Apple Laptops,2016-04-30T06:36:45.000Z,2016-05-01T06:36:45.000Z,89117,US,Auction,1.0,True,False,False,False,PayPal,False,FlatDomesticCalculatedInternational,False,False,EndedWithSales,1700.0
172187076670,"Apple 15"" MacBook Pro Mid 2012 2.3GHz i7 4GB 500GB A1286",NA,NA,Used,3000,111422,Apple Laptops,2016-04-30T06:32:44.000Z,2016-04-30T10:46:34.000Z,78230,US,Auction,1.0,False,False,False,False,PayPal,False,Free,True,False,EndedWithSales,575.0
201571964792,"Apple MacBook Pro 15.4"" i7 processor, 2.2 GHz, 8 GB memory, 750 GB drive",ReferenceID,99700122.0,Used,3000,111422,Apple Laptops,2016-04-30T06:01:45.000Z,2016-04-30T16:12:16.000Z,22312,US,Auction,1.0,False,False,False,False,PayPal,True,Flat,False,False,EndedWithSales,514.0
