productId_type,productId_value,conditionDisplayName,conditionId,country,listingType,buyItNowAvailable,bestOfferEnabled,paymentMethod,expeditedShipping,shippingType,isShippingFree,returnsAccepted,feedbackRatingStar,feedbackScore,positiveFeedbackPercent,topRatedSeller,value,sellingState,endHour,endWeekday
1,205,5,4,41,1,0,1,0,1,3,0,1,5,2937,99.3,1,189.95,1,12,0
0,43,5,4,41,0,0,0,0,0,3,0,0,9,43,100.0,0,0.0,0,12,0
0,45,2,0,41,1,0,0,0,1,3,0,1,5,2100,100.0,1,1408.12,1,12,0
0,191,5,4,41,1,0,1,0,1,3,0,1,3,674,100.0,1,398.0,1,12,0
0,200,5,4,41,1,0,1,0,1,3,0,1,3,674,100.0,1,542.0,1,12,0
1,205,5,4,41,1,0,0,0,1,3,0,1,5,1250,100.0,1,1299.9,0,12,0
1,205,5,4,41,1,0,0,0,0,3,0,1,5,1543,98.1,1,599.0,0,12,0
1,205,5,4,41,1,0,0,8,1,3,0,1,3,980,99.6,0,1390.0,1,11,0
1,205,5,4,41,1,0,1,0,1,4,1,0,7,322,98.9,0,215.0,0,11,0
1,205,5,4,41,1,0,0,0,1,3,0,0,7,434,98.6,0,1350.0,1,11,0
1,205,5,4,41,1,0,1,0,0,0,0,1,5,2301,99.4,1,350.0,0,11,0
0,180,0,5,41,1,0,1,0,0,5,0,0,2,9,100.0,0,70.0,0,11,0
0,103,2,0,41,1,0,0,0,1,2,0,1,6,370530,98.8,0,2409.99,1,11,0
0,168,5,4,41,1,0,1,0,1,4,1,0,0,69,100.0,0,195.0,1,11,0
1,205,2,0,41,1,0,0,0,1,4,1,0,7,301,93.9,0,1079.99,0,10,0
0,98,5,4,41,1,0,1,0,1,0,0,0,9,14,100.0,0,1000.0,0,10,0
0,101,2,0,41,1,0,1,0,1,0,0,0,2,4,55.6,0,925.0,0,10,0
0,195,5,4,41,0,0,0,0,1,4,1,0,0,82,100.0,0,0.0,0,10,0
1,205,2,0,41,1,0,0,0,1,3,0,1,10,10083,99.9,1,1999.95,0,10,0
1,205,5,4,41,1,0,0,0,1,3,0,1,5,2100,100.0,1,1544.95,1,10,0
0,40,5,4,41,1,0,1,0,0,3,0,1,5,1426,97.8,0,768.0,0,10,0
1,205,2,0,41,1,0,0,0,0,4,1,0,3,872,99.1,0,2599.99,0,9,0
0,139,2,0,41,1,0,0,0,1,3,0,1,10,10084,99.9,1,1995.94,0,9,0
0,26,5,4,41,1,0,0,0,0,3,0,1,1,5608,99.5,0,179.99,0,9,0
0,89,5,4,41,0,0,0,0,1,4,1,0,2,3,0.0,0,0.0,1,9,0
1,205,5,4,41,1,0,1,0,1,3,0,1,3,500,100.0,0,675.0,1,9,0
0,98,2,0,41,1,0,0,0,0,0,0,1,7,366,99.5,1,1299.99,0,9,0
1,205,5,4,41,1,0,1,0,0,4,1,0,7,126,100.0,0,580.0,0,9,0
1,205,5,4,41,0,0,0,0,1,0,0,0,0,63,100.0,0,0.0,1,8,0
1,205,5,4,41,1,0,1,0,1,3,0,1,3,813,100.0,1,365.0,0,8,0
1,205,5,4,41,1,0,0,0,0,4,1,0,7,444,100.0,0,1995.95,1,8,0
1,205,5,4,41,1,0,0,0,0,4,1,1,7,444,100.0,0,1799.95,1,8,0
1,205,5,4,41,1,0,0,0,0,3,0,0,5,1286,100.0,1,229.0,0,7,0
0,43,5,4,41,1,0,1,5,0,2,0,0,0,68,100.0,0,540.0,0,7,0
0,85,5,4,41,1,0,1,0,0,3,0,1,3,742,99.3,1,1399.99,1,7,0
1,205,2,0,41,1,0,0,0,1,4,1,1,3,724,99.4,0,2755.73,1,7,0
1,205,2,0,41,1,0,0,0,1,4,1,1,3,724,99.4,0,2855.73,1,7,0
1,205,2,0,41,1,0,0,0,1,4,1,1,3,724,99.4,0,4954.53,1,7,0
1,205,5,4,41,1,0,0,0,1,3,0,1,3,691,99.7,1,800.0,0,6,0
0,100,5,4,41,0,0,0,0,1,0,0,0,9,28,100.0,0,0.0,0,6,0
1,205,5,4,41,1,0,0,0,0,3,0,1,3,738,100.0,0,550.0,0,6,0
1,205,5,4,41,1,0,0,0,1,3,0,0,3,512,99.5,0,415.0,0,6,0
1,205,5,4,41,1,0,0,0,0,2,0,1,5,1968,99.5,1,874.99,1,6,0
1,205,5,4,41,1,0,0,0,0,2,0,1,5,1968,99.5,1,674.99,1,6,0
1,205,0,5,41,1,0,0,0,0,2,0,0,5,1968,99.5,1,214.99,1,6,0
1,205,5,4,41,1,0,0,0,0,0,0,0,9,20,100.0,0,300.0,0,6,0
1,205,5,4,41,0,1,0,0,0,4,1,0,7,132,100.0,0,0.0,1,6,0
1,205,0,5,41,1,0,1,0,1,3,0,0,9,37,100.0,0,200.0,1,6,0
0,35,5,4,41,1,0,0,0,1,3,0,1,1,6598,100.0,1,500.0,0,5,0
0,35,5,4,41,1,0,0,0,1,3,0,1,5,2100,100.0,1,1685.99,1,5,0
1,205,2,0,41,0,0,0,0,1,2,0,0,7,255,93.3,0,0.0,0,5,0
0,35,5,4,41,1,0,0,0,1,3,0,1,5,2100,100.0,1,1665.98,0,5,0
0,165,0,5,41,0,0,0,0,1,0,0,0,2,0,0.0,0,0.0,0,5,0
0,101,5,4,41,0,0,0,0,1,3,0,0,9,21,100.0,0,0.0,0,5,0
1,205,5,4,41,1,0,1,0,1,0,0,0,9,16,94.4,0,699.0,1,5,0
0,32,4,3,41,1,0,0,0,0,4,1,1,8,48553,99.6,1,629.99,0,5,0
0,94,5,4,41,1,0,1,0,0,3,0,0,9,31,100.0,0,1300.0,0,5,0
0,101,3,1,41,0,0,0,0,1,4,1,0,2,0,0.0,0,0.0,0,5,0
0,43,5,4,41,1,0,1,0,0,2,0,0,0,50,100.0,0,850.0,1,5,0
1,205,3,1,41,1,0,1,0,0,4,1,0,0,51,100.0,0,949.99,1,5,0
1,205,5,4,41,1,0,0,0,1,3,0,1,5,2100,100.0,1,1444.99,1,5,0
0,7,4,3,41,1,0,0,0,0,4,1,1,8,48553,99.6,1,849.99,0,5,0
1,205,0,5,41,0,0,0,0,0,0,0,0,0,71,100.0,0,0.0,0,5,0
0,31,5,4,41,1,0,0,0,1,3,0,1,3,759,100.0,1,550.0,0,5,0
1,205,5,4,41,1,0,1,0,0,2,0,0,7,327,100.0,0,2800.0,1,5,0
1,205,5,4,41,1,0,1,0,1,1,0,0,7,127,100.0,0,1299.0,1,5,0
1,205,5,4,41,0,0,0,0,1,4,1,0,2,1,100.0,0,0.0,0,5,0
0,54,5,4,41,1,0,0,0,1,0,0,1,1,8871,100.0,1,769.99,1,5,0
0,100,2,0,41,0,0,0,0,1,3,0,0,3,584,100.0,1,0.0,0,4,0
1,205,5,4,41,1,0,1,0,1,0,0,0,7,488,100.0,0,885.0,1,4,0
0,11,5,4,41,1,0,0,0,0,0,0,0,9,12,100.0,0,500.0,1,4,0
1,205,5,4,41,1,0,1,0,1,0,0,0,9,19,92.3,0,259.99,1,4,0
0,43,5,4,41,0,1,0,0,0,2,0,0,3,719,100.0,0,0.0,1,4,0
1,205,5,4,41,0,0,0,0,1,3,0,1,9,37,100.0,0,0.0,0,4,0
1,205,5,4,41,1,0,0,0,0,3,0,0,5,1437,99.5,0,350.0,0,4,0
1,205,5,4,41,1,0,0,0,0,3,0,1,5,1918,100.0,1,1099.99,1,4,0
0,52,5,4,41,1,0,0,0,0,3,0,1,5,1918,100.0,1,1169.99,1,4,0
1,205,3,1,41,1,0,0,0,0,3,0,1,0,67,97.8,0,1700.0,0,4,0
1,205,5,4,41,1,0,1,0,1,0,0,0,3,615,100.0,1,720.0,0,4,0
0,31,5,4,41,0,1,0,0,1,3,0,0,0,55,100.0,0,0.0,1,4,0
1,205,2,0,41,0,0,0,0,1,0,0,1,2,0,0.0,0,0.0,1,4,0
0,45,5,4,41,1,0,1,0,1,0,0,0,9,22,0.0,0,789.0,1,4,0
0,87,5,4,41,0,0,0,0,1,4,1,0,9,48,96.4,0,0.0,1,3,0
1,205,5,4,41,0,1,0,0,1,0,0,0,9,39,89.7,0,0.0,1,3,0
0,200,5,4,41,1,0,1,0,1,3,0,1,3,674,100.0,1,554.0,1,3,0
0,83,5,4,41,1,0,0,0,0,4,1,0,7,151,100.0,0,1100.0,1,3,0
0,84,5,4,41,0,0,0,0,1,0,0,0,9,18,100.0,0,0.0,0,3,0
0,200,5,4,41,0,0,0,0,0,3,0,0,9,20,100.0,0,0.0,0,3,0
1,205,0,5,41,0,0,0,0,1,0,0,0,7,190,100.0,0,0.0,0,3,0
1,205,3,1,41,0,1,0,0,1,4,1,0,7,349,100.0,0,0.0,1,3,0
1,205,5,4,41,1,0,0,0,1,3,0,0,5,1978,99.7,1,400.0,1,3,0
1,205,5,4,41,1,0,1,0,1,0,0,0,9,20,100.0,0,149.99,0,3,0
0,43,5,4,41,1,0,1,5,0,2,0,0,0,68,100.0,0,580.0,1,3,0
0,204,4,3,41,0,0,0,0,0,0,0,0,2,4,100.0,0,0.0,0,3,0
1,205,5,4,41,1,0,0,0,1,2,0,0,5,1023,100.0,1,2050.0,1,3,0
1,205,1,2,41,1,0,0,0,0,4,1,1,10,16482,100.0,1,1349.89,0,3,0
1,205,5,4,41,0,0,0,0,1,0,0,1,9,10,0.0,0,0.0,0,3,0
0,98,5,4,41,0,1,0,0,1,0,0,0,2,0,0.0,0,0.0,1,3,0
0,101,5,4,41,1,0,1,0,1,0,0,0,2,4,100.0,0,1950.0,1,3,0
1,205,1,2,41,0,0,0,0,0,3,0,1,7,349,99.3,0,0.0,0,3,0
0,35,5,4,41,1,0,0,0,1,3,0,1,5,2100,100.0,1,1466.06,1,3,0
1,205,5,4,41,1,0,1,0,1,0,0,0,7,145,98.1,0,2100.0,1,3,0
0,204,2,0,41,0,0,0,0,1,4,1,0,2,0,0.0,0,0.0,1,3,0
1,205,5,4,41,1,0,0,0,0,2,0,1,9,11,100.0,0,199.99,0,3,0
1,205,5,4,41,0,0,0,0,1,0,0,0,9,18,100.0,0,0.0,0,3,0
1,205,5,4,41,1,0,1,0,1,0,0,1,5,3727,98.9,1,1400.0,0,3,0
0,40,5,4,41,1,0,1,0,1,3,0,1,3,674,100.0,1,525.0,0,3,0
1,205,5,4,41,0,0,0,0,1,3,0,0,7,400,100.0,0,0.0,0,3,0
0,54,5,4,41,0,0,0,0,1,0,0,0,2,0,33.3,0,0.0,0,3,0
0,113,2,0,41,0,0,0,0,1,4,1,1,3,799,99.7,1,0.0,0,3,0
1,205,5,4,41,0,0,0,0,1,1,0,0,0,69,100.0,0,0.0,0,3,0
1,205,5,4,41,1,0,0,0,1,0,0,0,7,386,100.0,0,350.0,1,2,0
1,205,5,4,41,0,0,0,0,1,0,0,0,2,3,58.3,0,0.0,0,2,0
0,26,5,4,41,1,0,1,0,1,2,0,0,7,276,99.3,0,150.0,0,2,0
0,83,5,4,41,1,0,1,0,1,0,0,1,9,22,100.0,0,969.0,1,2,0
0,30,4,3,41,0,0,0,0,1,0,0,0,2,1,100.0,0,0.0,0,2,0
1,205,5,4,41,0,0,0,0,1,2,0,0,3,509,100.0,0,0.0,0,2,0
1,205,5,4,41,0,0,0,0,0,4,1,1,7,160,97.2,0,0.0,0,2,0
1,205,5,4,41,1,0,1,0,0,3,0,0,0,72,100.0,0,1299.0,0,2,0
1,205,1,2,41,0,0,0,0,0,3,0,1,7,349,99.3,0,0.0,1,2,0
1,205,5,4,41,1,0,0,0,1,3,0,1,3,600,100.0,1,968.68,0,2,0
1,205,0,5,41,0,0,0,0,1,4,1,0,5,2528,99.7,1,0.0,0,2,0
1,205,5,4,41,0,0,0,0,0,3,0,0,7,391,100.0,0,0.0,0,2,0
0,191,0,5,41,0,1,0,0,1,4,1,1,7,475,100.0,0,0.0,1,2,0
1,205,5,4,41,0,0,0,5,0,0,0,1,7,245,100.0,1,0.0,0,2,0
0,39,5,4,41,0,0,0,0,1,0,0,1,8,29395,99.0,1,0.0,0,2,0
0,32,1,2,41,0,0,0,0,1,4,1,1,3,799,99.7,1,0.0,0,2,0
1,205,4,3,41,0,0,0,0,0,2,0,0,5,2358,99.5,0,0.0,0,2,0
0,83,5,4,41,0,0,0,0,1,4,1,0,3,587,100.0,0,0.0,0,2,0
0,130,5,4,41,0,1,0,0,1,2,0,0,7,163,100.0,0,0.0,1,2,0
1,205,5,4,41,0,0,0,0,0,0,0,0,0,98,100.0,0,0.0,0,2,0
1,205,0,5,41,1,0,0,0,1,2,0,0,9,21,100.0,0,60.0,0,2,0
0,31,5,4,41,0,0,0,0,0,3,0,0,9,37,100.0,0,0.0,1,2,0
0,45,5,4,41,1,0,0,0,1,2,0,0,7,404,100.0,0,795.0,1,2,0
1,205,5,4,41,0,0,0,0,1,4,1,1,0,55,100.0,0,0.0,0,2,0
1,205,5,4,41,0,0,0,0,0,0,0,1,3,657,100.0,0,0.0,0,2,0
0,43,4,3,41,0,0,0,0,1,0,0,0,0,64,100.0,0,0.0,0,2,0
0,200,5,4,41,1,0,0,0,1,4,1,0,7,192,100.0,0,635.0,1,2,0
0,43,0,5,41,0,0,0,0,1,0,0,0,2,4,50.0,0,0.0,0,2,0
0,150,0,5,41,0,0,0,0,1,0,0,0,3,612,98.7,0,0.0,0,2,0
1,205,3,1,41,0,0,0,0,1,4,1,1,3,799,99.7,1,0.0,0,2,0
0,89,2,0,41,1,0,1,0,1,4,1,0,2,0,0.0,0,200.0,0,2,0
0,34,5,4,41,0,0,0,0,0,4,1,1,0,66,100.0,0,0.0,0,2,0
0,39,5,4,41,1,0,1,0,1,0,0,0,0,59,100.0,0,950.0,1,2,0
1,205,1,2,41,1,0,0,0,1,4,1,0,7,390,99.4,0,1275.0,0,2,0
1,205,5,4,41,1,0,0,0,1,4,1,1,5,2766,100.0,1,789.99,0,2,0
1,205,3,1,41,0,1,0,0,1,2,0,0,7,309,100.0,0,0.0,1,2,0
1,205,5,4,41,1,0,0,0,1,4,1,0,0,77,100.0,0,750.0,0,2,0
1,205,5,4,41,0,0,0,0,0,2,0,0,9,25,100.0,0,0.0,0,2,0
1,205,5,4,41,0,0,0,0,0,2,0,0,7,127,100.0,0,0.0,0,2,0
1,205,5,4,41,0,0,0,0,0,3,0,0,3,968,100.0,0,0.0,0,2,0
0,98,5,4,41,0,0,0,0,0,3,0,1,1,5200,99.8,0,0.0,0,2,0
1,205,5,4,41,0,0,0,0,1,0,0,0,0,94,100.0,0,0.0,0,2,0
1,205,0,5,41,0,0,0,0,0,0,0,0,0,53,90.9,0,0.0,0,2,0
0,31,5,4,41,0,0,0,0,1,4,1,1,3,658,96.8,0,0.0,0,2,0
1,205,0,5,41,0,0,0,0,0,0,0,1,8,33029,99.7,1,0.0,0,2,0
1,205,5,4,41,1,0,0,0,1,4,1,1,3,902,100.0,0,796.0,1,1,0
1,205,5,4,41,0,0,0,0,1,2,0,0,0,54,100.0,0,0.0,1,1,0
1,205,0,5,41,0,0,0,0,1,0,0,0,0,65,100.0,0,0.0,1,1,0
0,42,0,5,41,1,0,0,0,1,0,0,0,7,481,100.0,0,200.0,0,1,0
1,205,5,4,41,1,0,1,0,1,0,0,0,9,29,96.0,0,200.0,0,1,0
0,87,5,4,41,0,0,0,0,1,0,0,0,7,209,100.0,0,0.0,0,1,0
0,54,0,5,41,0,0,0,0,1,0,0,0,0,63,100.0,0,0.0,0,1,0
1,205,5,4,41,1,0,0,0,1,0,0,0,0,67,97.3,0,1350.0,0,1,0
0,84,5,4,41,1,0,1,0,0,4,1,0,7,141,100.0,1,550.0,0,1,0
1,205,5,4,41,1,0,0,0,1,0,0,1,10,11379,99.7,1,979.99,1,1,0
0,92,5,4,41,1,0,0,0,0,4,1,1,0,54,100.0,0,1089.99,0,1,0
1,205,5,4,41,1,0,0,0,1,3,0,1,5,2100,100.0,1,1681.27,1,1,0
1,205,5,4,41,0,0,0,0,0,4,1,0,3,843,100.0,0,0.0,0,1,0
0,45,2,0,19,1,0,0,0,0,2,0,1,5,1277,100.0,0,1899.0,1,1,0
0,156,5,4,41,0,0,0,0,1,2,0,0,3,509,100.0,0,0.0,1,1,0
1,205,3,1,41,1,0,1,0,0,4,1,0,9,27,100.0,0,1400.0,1,1,0
1,205,4,3,41,1,0,1,0,1,4,1,0,0,98,91.7,0,1999.99,0,1,0
0,48,5,4,41,1,0,0,0,1,4,1,1,5,1090,100.0,1,625.0,0,1,0
1,205,0,5,41,0,0,0,0,1,0,0,0,7,128,100.0,0,0.0,1,1,0
1,205,5,4,41,0,0,0,0,1,4,1,0,7,206,100.0,0,0.0,0,1,0
1,205,0,5,41,0,0,0,0,1,2,0,0,7,159,100.0,0,0.0,0,1,0
1,205,2,0,41,1,0,0,0,1,4,1,1,3,902,100.0,0,1349.0,1,1,0
0,202,0,5,41,1,0,1,0,1,4,1,0,7,316,100.0,1,399.99,0,1,0
0,149,2,0,41,0,0,0,0,1,2,0,0,9,39,100.0,0,0.0,0,1,0
1,205,5,4,41,0,0,0,0,1,0,0,0,2,0,0.0,0,0.0,0,1,0
1,205,5,4,41,1,0,0,0,1,0,0,0,2,4,0.0,0,600.0,0,1,0
0,180,5,4,41,0,0,0,0,1,3,0,1,3,878,99.8,0,0.0,0,1,0
1,205,5,4,41,0,1,0,0,1,3,0,1,0,72,100.0,0,0.0,1,1,0
0,48,5,4,41,0,1,0,0,1,3,0,1,5,2695,100.0,1,0.0,1,1,0
1,205,5,4,41,1,0,1,0,0,4,1,1,3,673,100.0,1,1099.0,1,1,0
1,205,5,4,41,0,0,0,0,0,2,0,0,7,178,100.0,0,0.0,1,1,0
0,48,5,4,41,0,0,0,0,0,4,1,1,0,75,50.0,0,0.0,0,1,0
0,11,5,4,41,0,0,0,0,1,4,1,1,2,4,100.0,0,0.0,0,1,0
1,205,5,4,41,0,0,0,0,0,2,0,0,7,381,100.0,0,0.0,0,1,0
1,205,4,3,41,0,0,0,0,0,2,0,0,7,113,100.0,0,0.0,0,1,0
0,204,5,4,41,1,0,0,0,0,4,1,1,3,628,99.6,1,399.0,0,1,0
1,205,5,4,41,1,0,0,0,0,0,0,0,5,1102,100.0,0,275.0,0,1,0
0,32,0,5,41,0,0,0,0,1,0,0,0,0,88,100.0,0,0.0,0,1,0
0,195,5,4,41,1,0,0,0,1,4,1,1,5,1090,100.0,1,350.0,0,1,0
0,32,5,4,41,0,0,0,0,1,3,0,0,2,6,100.0,0,0.0,0,1,0
1,205,5,4,41,0,0,0,0,1,0,0,1,2,2,100.0,0,0.0,0,1,0
0,11,5,4,41,0,0,0,0,0,4,1,1,8,31829,99.4,0,0.0,0,1,0
0,26,5,4,41,1,0,1,0,0,3,0,0,0,55,100.0,0,150.0,0,1,0
0,101,2,0,41,1,0,0,0,1,4,1,1,7,263,100.0,1,1333.33,1,1,0
1,205,5,4,41,0,0,0,0,0,4,1,1,8,31830,99.4,0,0.0,0,1,0
1,205,5,4,41,1,0,0,0,1,3,0,0,5,1459,100.0,1,1599.0,1,1,0
1,205,5,4,41,0,0,0,0,1,0,0,0,0,58,100.0,0,0.0,0,1,0
1,205,5,4,41,0,0,0,0,1,0,0,0,0,85,100.0,0,0.0,0,1,0
1,205,5,4,41,0,0,0,0,1,3,0,0,5,1120,100.0,1,0.0,0,1,0
1,205,0,5,41,0,0,0,0,0,2,0,0,3,594,100.0,0,0.0,0,1,0
0,39,5,4,41,0,0,0,0,1,4,1,0,7,353,100.0,0,0.0,1,0,0
1,205,5,4,41,0,0,0,0,1,4,1,0,7,133,100.0,0,0.0,0,0,0
0,100,5,4,41,1,0,0,0,1,4,1,1,9,10,90.9,0,1718.0,1,0,0
1,205,4,3,41,1,0,0,0,0,4,1,1,3,865,99.3,0,639.99,0,0,0
0,32,5,4,41,1,0,1,0,0,3,0,0,2,8,80.0,0,650.0,1,0,0
1,205,0,5,41,0,0,0,0,1,4,1,1,2,2,100.0,0,0.0,1,0,0
1,205,5,4,41,0,0,0,0,1,2,0,0,7,277,100.0,0,0.0,0,0,0
1,205,5,4,41,0,0,0,0,1,3,0,0,9,28,100.0,0,0.0,0,0,0
1,205,5,4,41,0,0,0,0,1,0,0,0,7,104,100.0,0,0.0,0,0,0
0,40,5,4,41,1,0,1,0,0,2,0,1,1,7962,100.0,1,798.98,1,0,0
0,101,5,4,41,0,0,0,0,1,4,1,0,9,23,100.0,0,0.0,0,0,0
1,205,5,4,41,1,0,1,0,1,0,0,0,7,397,100.0,0,1259.0,1,0,0
1,205,5,4,41,0,0,0,0,1,2,0,1,9,37,100.0,0,0.0,0,0,0
0,45,5,4,41,0,0,0,0,0,4,1,1,8,31829,99.4,0,0.0,0,0,0
1,205,5,4,41,0,0,0,0,1,0,0,0,7,332,100.0,0,0.0,0,0,0
1,205,0,5,41,1,0,1,0,0,4,1,0,9,39,100.0,0,325.0,0,0,0
1,205,3,1,41,0,1,0,0,1,0,0,0,9,16,100.0,0,0.0,1,0,0
1,205,5,4,41,0,0,0,0,0,4,1,1,8,31830,99.4,0,0.0,0,0,0
0,199,0,5,41,0,0,0,0,0,2,0,1,1,5259,98.8,1,0.0,0,0,0
0,195,5,4,41,0,0,0,0,1,0,0,0,7,100,100.0,0,0.0,0,0,0
0,153,5,4,41,0,0,0,0,0,2,0,0,7,490,100.0,0,0.0,0,0,0
0,24,5,4,41,0,0,0,0,0,0,0,1,9,10,100.0,0,0.0,0,0,0
1,205,5,4,41,0,0,0,0,1,0,0,0,7,488,100.0,0,0.0,1,0,0
1,205,5,4,41,1,0,0,0,1,4,1,1,3,902,100.0,0,796.0,0,0,0
0,30,5,4,41,1,0,1,0,1,0,0,1,5,1225,99.5,1,549.99,1,0,0
1,205,4,3,41,0,0,0,0,0,4,1,1,9,11,100.0,0,0.0,0,0,0
0,31,5,4,41,0,0,0,0,1,0,0,0,2,3,100.0,0,0.0,0,0,0
0,116,5,4,41,1,0,1,0,1,0,0,0,0,92,100.0,0,900.0,1,0,0
1,205,3,1,41,1,0,0,0,1,0,0,0,0,86,100.0,0,2399.99,1,0,0
1,205,5,4,41,1,0,0,0,1,0,0,0,0,67,97.3,0,950.0,0,0,0
0,43,5,4,41,1,0,1,0,1,0,0,0,0,92,100.0,0,580.0,1,0,0
1,205,4,3,41,0,0,0,0,0,4,1,1,9,11,100.0,0,0.0,0,0,0
1,205,2,0,41,1,0,0,0,1,3,0,1,5,2048,99.7,1,1319.0,0,0,0
1,205,5,4,41,1,0,0,0,1,4,1,1,7,361,100.0,0,689.99,0,0,0
0,54,5,4,41,0,0,0,0,1,2,0,0,7,189,100.0,0,0.0,1,0,0
1,205,5,4,41,0,0,0,0,1,2,0,1,7,232,100.0,0,0.0,0,0,0
1,205,5,4,41,1,0,0,0,1,3,0,1,5,2949,100.0,1,1399.0,1,0,0
1,205,5,4,41,0,0,0,0,1,0,0,0,7,104,100.0,0,0.0,0,0,0
0,180,5,4,4,1,0,1,0,0,2,0,0,7,438,100.0,0,445.0,0,0,0
1,205,5,4,41,0,0,0,0,1,0,0,0,0,56,100.0,0,0.0,0,0,0
1,205,5,4,41,1,0,0,0,1,4,1,1,5,1873,100.0,1,1270.0,1,0,0
1,205,3,1,41,1,0,1,0,1,0,0,0,0,93,100.0,0,900.0,0,0,0
0,43,5,4,41,0,0,0,0,0,2,0,0,9,10,100.0,0,0.0,1,0,0
0,30,5,4,41,0,0,0,0,1,3,0,0,5,1120,100.0,1,0.0,0,0,0
1,205,5,4,41,0,0,0,0,1,0,0,0,9,30,100.0,0,0.0,0,0,0
1,205,0,5,41,1,0,0,0,1,2,0,0,7,205,100.0,0,99.99,0,23,6
1,205,5,4,41,1,0,0,0,1,3,0,1,7,160,100.0,0,1795.0,0,23,6
0,35,5,4,41,1,0,0,0,0,3,0,1,3,687,100.0,0,1685.0,1,23,6
1,205,5,4,41,0,0,0,0,0,4,1,1,8,40924,99.4,0,0.0,0,23,6
0,200,5,4,41,0,0,0,0,1,3,0,0,9,13,100.0,0,0.0,0,23,6
1,205,4,3,41,1,0,1,0,1,4,1,0,2,2,100.0,0,259.0,1,23,6
1,205,2,0,41,1,0,1,0,1,2,0,0,0,71,100.0,0,1199.0,1,23,6
1,205,0,5,41,0,0,0,0,0,2,0,1,3,697,100.0,0,0.0,0,23,6
1,205,0,5,4,1,0,1,0,0,2,0,0,3,819,100.0,0,220.0,0,23,6
1,205,0,5,4,1,0,1,0,0,2,0,0,3,819,100.0,0,320.0,0,23,6
1,205,5,4,41,0,0,0,0,0,4,1,1,8,31829,99.4,0,0.0,0,23,6
1,205,5,4,41,1,0,1,0,1,3,0,0,5,3922,100.0,0,599.0,0,23,6
0,48,5,4,41,0,0,0,0,0,3,0,0,7,111,100.0,0,0.0,0,23,6
0,32,5,4,41,0,0,0,0,1,2,0,0,9,12,100.0,0,0.0,0,23,6
1,205,5,4,41,0,0,0,0,0,4,1,0,3,517,100.0,0,0.0,0,23,6
0,83,5,4,41,1,0,0,0,1,2,0,0,7,410,100.0,0,750.0,0,23,6
1,205,5,4,41,1,0,1,0,0,3,0,0,3,752,100.0,0,740.0,0,23,6
1,205,5,4,41,1,0,0,0,1,4,1,0,7,431,100.0,1,1085.0,1,23,6
1,205,5,4,41,0,0,0,0,1,0,0,0,9,35,100.0,0,0.0,0,23,6
0,30,5,4,41,1,0,0,0,1,3,0,0,9,27,94.1,0,649.99,1,23,6
1,205,5,4,41,1,0,1,0,1,4,1,0,7,154,100.0,1,400.0,0,23,6
1,205,5,4,41,0,0,0,0,1,0,0,0,7,132,100.0,0,0.0,0,23,6
1,205,5,4,41,0,0,0,0,1,0,0,0,7,488,100.0,0,0.0,0,23,6
0,195,0,5,41,0,0,0,0,0,4,1,0,2,0,100.0,0,0.0,0,23,6
0,98,5,4,41,0,0,0,0,1,3,0,0,7,459,100.0,0,0.0,0,23,6
0,180,5,4,41,0,0,0,0,1,0,0,0,2,8,100.0,0,0.0,0,23,6
1,205,3,1,41,1,0,0,0,0,2,0,1,7,218,98.6,0,100.0,1,23,6
1,205,5,4,41,0,0,0,0,1,0,0,0,7,130,100.0,0,0.0,0,23,6
1,205,5,4,41,1,0,1,0,0,2,0,1,7,170,100.0,1,450.0,0,23,6
1,205,5,4,41,1,0,1,0,0,0,0,0,9,19,88.9,0,1750.0,0,23,6
0,26,0,5,41,0,0,0,0,0,3,0,0,3,585,100.0,0,0.0,0,23,6
1,205,5,4,41,0,0,0,0,1,3,0,0,7,219,99.6,0,0.0,0,23,6
0,35,5,4,41,1,0,0,0,1,0,0,1,7,339,100.0,0,850.0,0,23,6
0,195,5,4,41,0,1,0,0,0,5,0,0,0,61,100.0,0,0.0,1,23,6
0,83,5,4,41,1,0,1,0,1,2,0,0,0,71,100.0,0,730.0,0,23,6
0,195,5,4,41,0,0,0,0,0,2,0,0,7,345,99.0,1,0.0,0,23,6
1,205,5,4,41,0,0,0,0,1,4,1,0,9,17,100.0,0,0.0,1,23,6
1,205,5,4,41,0,0,0,0,1,3,0,0,7,219,99.6,0,0.0,0,23,6
1,205,0,5,41,0,0,0,0,1,0,0,0,7,200,100.0,0,0.0,0,23,6
1,205,5,4,41,0,0,0,0,1,3,0,0,5,1120,100.0,1,0.0,0,23,6
1,205,5,4,41,0,0,0,0,0,2,0,0,5,3387,99.3,1,0.0,0,22,6
0,43,5,4,41,1,0,1,0,1,0,0,0,2,0,0.0,0,515.0,0,22,6
0,175,5,4,41,0,0,0,0,1,0,0,0,3,585,100.0,0,0.0,0,22,6
0,165,5,4,41,0,0,0,0,1,3,0,0,7,216,100.0,0,0.0,0,22,6
1,205,5,4,41,0,0,0,0,0,4,1,1,8,31830,99.4,0,0.0,0,22,6
1,205,5,4,41,0,0,0,0,0,4,1,1,8,31829,99.4,0,0.0,1,22,6
0,98,2,0,41,0,0,0,0,1,0,0,0,9,40,0.0,0,0.0,0,22,6
