productId_type,productId_value,conditionDisplayName,conditionId,endTime,country,listingType,buyItNowAvailable,bestOfferEnabled,paymentMethod,expeditedShipping,shippingType,isShippingFree,returnsAccepted,feedbackRatingStar,feedbackScore,positiveFeedbackPercent,topRatedSeller,value,sellingState,endHour,endWeekday
1,205,5,4,2016-03-25T13:41:29.000Z,41,0,0,0,0,1,0,0,0,2,0,50.0,0,0.0,0,13,4
1,205,5,4,2016-03-25T13:36:51.000Z,41,1,0,1,0,0,4,1,0,6,138533,99.6,0,500.0,0,13,4
0,43,0,5,2016-03-25T13:31:44.000Z,41,1,0,0,0,0,3,0,1,1,6112,98.9,1,220.0,0,13,4
1,205,5,4,2016-03-25T13:29:31.000Z,41,1,0,1,0,1,0,0,0,7,184,100.0,0,1050.0,0,13,4
1,205,5,4,2016-03-25T13:24:43.000Z,41,0,0,0,0,1,0,0,0,9,31,100.0,0,0.0,0,13,4
1,205,2,0,2016-03-25T13:22:14.000Z,41,1,0,0,0,1,4,1,0,7,123,100.0,0,2599.99,0,13,4
0,54,5,4,2016-03-25T13:19:34.000Z,41,0,0,0,0,1,0,0,0,7,456,100.0,0,0.0,0,13,4
1,205,5,4,2016-03-25T13:04:18.000Z,41,1,0,1,0,1,4,1,1,10,15869,99.8,1,950.0,0,13,4
0,195,5,4,2016-03-25T12:45:50.000Z,41,0,0,0,0,0,3,0,1,0,57,100.0,0,0.0,0,12,4
0,195,0,5,2016-03-25T12:42:51.000Z,41,1,0,0,0,0,4,1,0,2,0,0.0,0,300.0,0,12,4
1,205,5,4,2016-03-25T12:40:26.000Z,41,1,0,0,0,1,4,1,1,9,18,78.6,0,1299.0,0,12,4
1,205,5,4,2016-03-25T12:36:14.000Z,41,1,0,0,0,0,3,0,1,3,865,98.8,0,474.65,0,12,4
0,90,5,4,2016-03-25T12:26:36.000Z,41,1,0,0,0,1,2,0,0,5,1913,99.7,1,799.99,0,12,4
1,205,5,4,2016-03-25T12:22:09.000Z,41,0,0,0,0,1,2,0,0,7,436,100.0,0,0.0,0,12,4
1,205,5,4,2016-03-25T12:21:18.000Z,41,1,0,1,0,1,4,1,1,10,22315,99.9,1,450.0,0,12,4
0,204,5,4,2016-03-25T12:20:57.000Z,41,1,0,1,0,1,3,0,1,5,1415,99.0,0,399.99,0,12,4
0,143,1,2,2016-03-25T12:18:00.000Z,41,1,0,0,0,1,4,1,1,6,370732,98.8,0,951.49,1,12,4
1,205,5,4,2016-03-25T12:04:13.000Z,41,0,0,0,8,1,4,1,0,0,64,100.0,0,0.0,0,12,4
1,205,5,4,2016-03-25T11:57:20.000Z,41,1,0,0,0,1,3,0,0,5,1452,100.0,1,1139.0,0,11,4
0,187,5,4,2016-03-25T11:18:47.000Z,41,1,0,1,0,1,4,1,0,7,266,99.3,0,325.0,0,11,4
0,101,5,4,2016-03-25T11:17:43.000Z,41,1,0,0,0,0,4,1,1,7,353,99.6,0,899.0,0,11,4
0,195,5,4,2016-03-25T11:11:20.000Z,41,0,0,0,0,1,0,0,1,7,168,100.0,0,0.0,0,11,4
1,205,5,4,2016-03-25T11:04:42.000Z,41,1,0,1,0,0,3,0,0,0,75,100.0,0,425.0,0,11,4
1,205,5,4,2016-03-25T10:44:01.000Z,41,1,0,0,0,1,3,0,1,3,594,100.0,1,1379.79,0,10,4
1,205,4,3,2016-03-25T10:20:45.000Z,41,1,0,0,0,0,3,0,0,5,1157,100.0,1,289.95,0,10,4
1,205,0,5,2016-03-25T09:45:47.000Z,41,1,0,1,0,0,3,0,0,5,2032,100.0,0,650.0,0,9,4
0,149,2,0,2016-03-25T09:04:12.000Z,41,1,0,1,0,1,4,1,0,7,423,99.2,0,1050.0,0,9,4
1,205,5,4,2016-03-25T09:01:52.000Z,41,1,0,0,0,0,4,1,1,5,3413,99.6,0,1869.99,0,9,4
0,39,5,4,2016-03-25T08:56:48.000Z,41,0,0,0,0,1,4,1,0,7,105,100.0,0,0.0,0,8,4
1,205,5,4,2016-03-25T08:25:20.000Z,41,1,0,0,0,1,4,1,1,0,93,99.1,1,459.0,0,8,4
0,98,5,4,2016-03-25T08:08:22.000Z,41,1,0,0,0,1,0,0,0,9,22,90.0,0,981.0,0,8,4
1,205,5,4,2016-03-25T07:54:45.000Z,41,0,0,0,10,0,3,0,1,4,56526,99.5,1,0.0,0,7,4
0,30,5,4,2016-03-25T07:44:15.000Z,41,0,0,0,0,0,4,1,0,2,0,0.0,0,0.0,0,7,4
1,205,4,3,2016-03-25T07:03:13.000Z,41,1,0,0,0,1,0,0,0,9,16,100.0,0,405.0,0,7,4
0,143,5,4,2016-03-25T06:53:44.000Z,41,1,0,0,0,1,4,1,1,8,41034,99.0,1,655.0,0,6,4
1,205,5,4,2016-03-25T06:39:17.000Z,41,1,0,0,0,1,4,1,0,7,317,100.0,0,250.0,0,6,4
1,205,5,4,2016-03-25T06:32:28.000Z,41,0,0,0,0,1,3,0,1,7,288,100.0,0,0.0,0,6,4
0,143,5,4,2016-03-25T06:16:33.000Z,41,1,0,0,0,1,4,1,1,8,41018,99.0,1,600.0,0,6,4
1,205,5,4,2016-03-25T06:05:37.000Z,41,1,0,1,0,1,0,0,0,2,3,100.0,0,390.0,0,6,4
1,205,5,4,2016-03-25T06:03:46.000Z,41,0,0,0,0,1,0,0,0,9,28,100.0,0,0.0,0,6,4
1,205,3,1,2016-03-25T05:44:53.000Z,41,1,0,0,0,0,0,0,1,5,1810,100.0,1,979.99,0,5,4
0,101,5,4,2016-03-25T05:44:29.000Z,41,1,0,0,0,0,4,1,1,3,612,99.6,1,929.0,0,5,4
1,205,5,4,2016-03-25T05:08:15.000Z,41,1,0,1,0,0,4,1,0,9,34,100.0,0,365.0,0,5,4
0,59,5,4,2016-03-25T05:02:04.000Z,41,1,0,1,0,1,0,0,1,0,60,100.0,0,500.0,0,5,4
0,45,5,4,2016-03-25T05:00:17.000Z,41,0,0,0,0,1,2,0,0,7,455,100.0,0,0.0,0,5,4
1,205,5,4,2016-03-25T04:58:52.000Z,41,1,0,0,0,0,3,0,1,3,746,100.0,0,929.0,0,4,4
0,103,2,0,2016-03-25T04:44:21.000Z,41,1,0,0,0,1,4,1,0,7,123,100.0,0,1979.99,0,4,4
0,143,5,4,2016-03-25T04:41:34.000Z,41,1,0,0,0,1,4,1,1,8,41029,99.0,1,620.0,0,4,4
0,88,5,4,2016-03-25T04:40:58.000Z,41,1,0,1,0,1,4,1,0,7,164,100.0,0,720.0,0,4,4
0,100,3,1,2016-03-25T04:25:39.000Z,41,0,0,0,0,1,4,1,0,2,0,0.0,0,0.0,0,4,4
1,205,0,5,2016-03-25T04:19:13.000Z,41,0,0,0,0,1,0,0,0,0,52,100.0,0,0.0,0,4,4
1,205,5,4,2016-03-25T04:19:07.000Z,41,1,0,0,0,1,4,1,0,2,0,100.0,0,899.0,0,4,4
1,205,0,5,2016-03-25T04:16:00.000Z,41,0,0,0,0,1,0,0,0,3,566,100.0,0,0.0,0,4,4
0,195,5,4,2016-03-25T04:14:26.000Z,41,0,0,0,0,1,2,0,0,9,21,100.0,0,0.0,0,4,4
0,84,5,4,2016-03-25T04:08:00.000Z,41,1,0,1,0,1,3,0,1,5,1904,99.9,1,750.0,0,4,4
1,205,5,4,2016-03-25T04:04:44.000Z,41,0,0,0,0,0,3,0,1,5,1134,100.0,1,0.0,0,4,4
1,205,5,4,2016-03-25T04:00:54.000Z,41,0,0,0,0,1,3,0,0,5,1114,100.0,1,0.0,0,4,4
0,35,0,5,2016-03-25T03:54:17.000Z,41,1,0,0,0,0,3,0,0,7,323,100.0,0,599.95,0,3,4
0,45,5,4,2016-03-25T03:48:44.000Z,41,1,0,0,0,0,2,0,0,9,24,100.0,0,499.0,0,3,4
0,101,5,4,2016-03-25T03:48:16.000Z,41,1,0,0,0,0,4,1,1,7,353,99.6,0,899.0,0,3,4
1,205,5,4,2016-03-25T03:36:52.000Z,41,0,0,0,0,0,4,1,1,8,31762,99.4,0,0.0,0,3,4
1,205,5,4,2016-03-25T03:36:18.000Z,41,1,0,1,0,0,2,0,1,6,118436,99.4,1,450.0,0,3,4
0,43,5,4,2016-03-25T03:35:12.000Z,4,0,0,0,0,0,2,0,1,7,122,98.0,0,0.0,0,3,4
0,204,5,4,2016-03-25T03:34:22.000Z,41,0,0,0,0,0,4,1,0,7,111,100.0,0,0.0,0,3,4
1,205,5,4,2016-03-25T03:30:51.000Z,41,1,0,0,0,0,2,0,0,9,35,100.0,0,400.0,0,3,4
1,205,3,1,2016-03-25T03:30:20.000Z,41,0,0,0,0,1,0,0,0,9,44,100.0,0,0.0,0,3,4
0,103,2,0,2016-03-25T03:27:22.000Z,41,1,0,0,0,1,4,1,1,5,2682,100.0,1,2019.0,0,3,4
1,205,5,4,2016-03-25T03:23:04.000Z,41,1,0,0,0,1,0,0,1,7,265,100.0,1,90.99,0,3,4
0,98,2,0,2016-03-25T03:15:37.000Z,41,1,0,0,0,1,3,0,0,7,486,99.2,0,1225.0,0,3,4
0,30,5,4,2016-03-25T03:11:04.000Z,41,1,0,1,0,1,3,0,1,5,2741,99.8,1,430.0,0,3,4
0,98,2,0,2016-03-25T03:08:33.000Z,41,0,0,0,0,0,2,0,0,7,126,100.0,0,0.0,0,3,4
1,205,5,4,2016-03-25T03:07:45.000Z,41,1,0,1,0,0,2,0,1,7,162,100.0,1,619.0,0,3,4
0,45,4,3,2016-03-25T03:07:12.000Z,41,1,0,1,0,1,3,0,1,5,2741,99.8,1,680.0,0,3,4
1,205,2,0,2016-03-25T03:05:30.000Z,41,0,0,0,0,1,4,1,0,7,169,87.5,0,0.0,0,3,4
1,205,5,4,2016-03-25T03:00:42.000Z,41,0,0,0,0,0,0,0,1,5,1111,99.7,0,0.0,0,3,4
1,205,2,0,2016-03-25T02:51:19.000Z,41,1,0,0,0,0,4,1,0,5,1493,100.0,0,195.0,0,2,4
0,85,5,4,2016-03-25T02:47:57.000Z,41,0,0,0,0,1,3,0,0,7,247,98.6,1,0.0,0,2,4
0,32,0,5,2016-03-25T02:45:57.000Z,41,0,0,0,0,0,0,0,0,4,62442,99.3,0,0.0,0,2,4
0,83,5,4,2016-03-25T02:45:13.000Z,41,0,0,0,0,1,4,1,0,9,24,100.0,0,0.0,0,2,4
1,205,5,4,2016-03-25T02:44:40.000Z,41,1,0,0,0,0,4,1,1,9,43,98.6,0,108.88,0,2,4
0,98,5,4,2016-03-25T02:43:17.000Z,41,1,0,0,0,1,3,0,1,3,655,100.0,0,1075.0,0,2,4
1,205,5,4,2016-03-25T02:42:16.000Z,41,0,0,0,0,0,4,1,1,8,31766,99.4,0,0.0,0,2,4
0,101,2,0,2016-03-25T02:33:42.000Z,41,0,0,0,0,1,3,0,0,3,571,100.0,1,0.0,0,2,4
1,205,4,3,2016-03-25T02:30:51.000Z,41,1,0,1,0,1,0,0,1,7,134,100.0,0,350.0,0,2,4
1,205,2,0,2016-03-25T02:25:12.000Z,41,0,0,0,0,1,0,0,0,2,4,100.0,0,0.0,0,2,4
0,154,1,2,2016-03-25T02:22:47.000Z,41,1,0,0,0,1,3,0,1,5,1978,100.0,1,769.0,0,2,4
0,34,5,4,2016-03-25T02:21:34.000Z,41,1,0,0,0,0,3,0,1,10,18165,99.9,1,800.0,0,2,4
1,205,5,4,2016-03-25T02:18:51.000Z,41,0,0,0,10,0,2,0,1,1,6960,99.9,1,0.0,0,2,4
1,205,5,4,2016-03-25T02:18:24.000Z,41,0,0,0,0,0,0,0,0,9,18,100.0,0,0.0,0,2,4
0,45,5,4,2016-03-25T02:16:30.000Z,41,0,0,0,0,0,4,1,1,8,31763,99.4,0,0.0,0,2,4
0,45,5,4,2016-03-25T02:12:14.000Z,41,0,0,0,0,0,4,1,1,8,31766,99.4,0,0.0,0,2,4
1,205,0,5,2016-03-25T02:09:19.000Z,41,0,0,0,0,1,0,0,0,2,0,100.0,0,0.0,0,2,4
1,205,5,4,2016-03-25T02:08:30.000Z,41,1,0,0,0,1,3,0,1,5,1725,99.1,1,790.0,0,2,4
1,205,4,3,2016-03-25T02:08:21.000Z,41,1,0,0,0,0,4,1,1,7,445,100.0,1,199.99,0,2,4
0,185,0,5,2016-03-25T02:02:04.000Z,41,0,0,0,0,0,2,0,1,5,2956,99.7,1,0.0,0,2,4
0,34,5,4,2016-03-25T02:01:09.000Z,41,1,0,1,0,1,3,0,1,5,1356,99.2,0,650.0,0,2,4
1,205,0,5,2016-03-25T02:00:46.000Z,41,0,0,0,0,1,0,0,0,9,32,100.0,0,0.0,0,2,4
1,205,5,4,2016-03-25T02:00:01.000Z,41,0,0,0,0,1,0,0,0,7,196,100.0,1,0.0,0,2,4
0,11,5,4,2016-03-25T01:58:00.000Z,41,1,0,1,0,1,0,0,0,9,23,100.0,0,600.0,0,1,4
1,205,0,5,2016-03-25T01:56:45.000Z,41,0,0,0,0,1,3,0,0,9,45,100.0,0,0.0,0,1,4
0,85,5,4,2016-03-25T01:56:04.000Z,41,1,0,1,0,1,3,0,1,5,1904,99.9,1,1399.0,0,1,4
0,189,0,5,2016-03-25T01:55:55.000Z,41,0,0,0,0,0,0,0,0,4,62432,99.3,0,0.0,0,1,4
1,205,5,4,2016-03-25T01:55:14.000Z,41,1,0,1,0,1,4,1,0,7,188,99.4,1,1100.0,0,1,4
1,205,2,0,2016-03-25T01:51:58.000Z,41,1,0,0,0,0,3,0,0,3,582,100.0,1,1098.0,0,1,4
1,205,5,4,2016-03-25T01:50:41.000Z,41,1,0,0,0,1,0,0,0,2,0,100.0,0,200.0,0,1,4
0,125,2,0,2016-03-25T01:49:42.000Z,41,1,0,0,0,1,4,1,0,7,303,100.0,0,2995.0,0,1,4
0,98,5,4,2016-03-25T01:44:20.000Z,41,1,0,0,0,0,4,1,1,3,612,99.6,1,1049.0,0,1,4
0,100,5,4,2016-03-25T01:43:24.000Z,41,0,0,0,0,1,2,0,0,7,420,100.0,0,0.0,0,1,4
0,113,3,1,2016-03-25T01:42:31.000Z,41,1,0,1,0,1,4,1,1,2,0,100.0,0,800.0,0,1,4
1,205,5,4,2016-03-25T01:41:24.000Z,41,1,0,0,0,1,4,1,1,5,1114,100.0,1,1750.0,0,1,4
0,195,5,4,2016-03-25T01:40:46.000Z,41,0,0,0,0,1,2,0,0,7,191,100.0,0,0.0,0,1,4
0,34,5,4,2016-03-25T01:36:46.000Z,41,1,0,1,0,1,3,0,1,5,1357,99.2,0,600.0,0,1,4
0,180,5,4,2016-03-25T01:34:31.000Z,41,0,0,0,0,1,0,0,0,0,98,96.1,0,0.0,0,1,4
1,205,5,4,2016-03-25T01:32:27.000Z,41,0,0,0,0,0,3,0,1,5,1134,100.0,1,0.0,0,1,4
1,205,5,4,2016-03-25T01:32:26.000Z,41,0,0,0,0,0,4,1,1,8,31762,99.4,0,0.0,0,1,4
1,205,5,4,2016-03-25T01:32:21.000Z,41,1,0,1,0,1,4,1,0,0,86,100.0,0,475.0,0,1,4
1,205,5,4,2016-03-25T01:30:49.000Z,41,0,0,0,0,0,3,0,1,5,1134,100.0,1,0.0,0,1,4
0,89,3,1,2016-03-25T01:30:48.000Z,41,0,0,0,0,1,3,0,0,0,51,92.3,0,0.0,0,1,4
1,205,5,4,2016-03-25T01:27:01.000Z,41,1,0,0,0,0,3,0,0,5,1011,100.0,0,500.0,0,1,4
0,189,0,5,2016-03-25T01:26:27.000Z,41,0,0,0,0,1,2,0,0,5,1048,100.0,0,0.0,0,1,4
0,43,0,5,2016-03-25T01:19:00.000Z,41,0,0,0,0,1,0,0,0,9,20,100.0,0,0.0,0,1,4
1,205,0,5,2016-03-25T01:19:00.000Z,41,1,0,0,0,0,3,0,0,7,322,100.0,0,279.95,0,1,4
0,34,5,4,2016-03-25T01:16:06.000Z,41,0,0,0,0,1,0,0,0,7,243,100.0,0,0.0,0,1,4
1,205,5,4,2016-03-25T01:15:51.000Z,41,0,0,0,0,1,4,1,0,7,104,100.0,0,0.0,0,1,4
1,205,5,4,2016-03-25T01:12:34.000Z,41,1,0,0,0,1,0,0,1,3,500,100.0,0,1629.0,0,1,4
1,205,0,5,2016-03-25T01:10:56.000Z,41,0,0,0,0,0,0,0,1,3,622,99.9,1,0.0,0,1,4
1,205,0,5,2016-03-25T01:10:34.000Z,41,0,0,0,0,1,2,0,0,9,32,100.0,0,0.0,0,1,4
0,34,0,5,2016-03-25T01:09:55.000Z,41,1,0,0,0,1,3,0,0,5,1433,100.0,1,181.81,0,1,4
1,205,0,5,2016-03-25T01:08:00.000Z,41,1,0,0,0,0,3,0,0,7,194,98.7,0,49.95,0,1,4
1,205,0,5,2016-03-25T01:07:25.000Z,41,1,0,0,0,1,3,0,1,1,7492,99.5,0,99.0,0,1,4
1,205,5,4,2016-03-25T01:00:34.000Z,41,0,0,0,0,0,3,0,0,7,310,100.0,0,0.0,0,1,4
1,205,5,4,2016-03-25T01:00:19.000Z,41,0,0,0,0,1,4,1,0,0,58,100.0,0,0.0,0,1,4
1,205,5,4,2016-03-25T00:52:06.000Z,41,0,0,0,0,0,4,1,1,8,31766,99.4,0,0.0,0,0,4
0,83,2,0,2016-03-25T00:51:24.000Z,41,0,0,0,0,1,0,0,0,2,4,100.0,0,0.0,0,0,4
1,205,0,5,2016-03-25T00:50:52.000Z,41,1,0,0,0,1,0,0,0,3,644,100.0,0,90.0,0,0,4
1,205,5,4,2016-03-25T00:47:50.000Z,41,0,0,0,0,0,4,1,1,8,40834,99.4,0,0.0,0,0,4
1,205,5,4,2016-03-25T00:47:35.000Z,41,0,0,0,0,0,4,1,1,8,40836,99.4,0,0.0,0,0,4
1,205,4,3,2016-03-25T00:44:15.000Z,41,1,0,0,0,1,4,1,1,5,1490,100.0,1,679.95,0,0,4
0,83,5,4,2016-03-25T00:44:09.000Z,41,0,0,0,0,1,0,0,1,7,320,100.0,0,0.0,0,0,4
1,205,2,0,2016-03-25T00:43:22.000Z,41,1,0,0,0,1,4,1,0,7,110,100.0,0,2800.0,0,0,4
1,205,5,4,2016-03-25T00:34:54.000Z,41,1,0,1,0,1,4,1,0,7,454,100.0,0,650.0,0,0,4
1,205,1,2,2016-03-25T00:34:42.000Z,41,1,0,0,0,0,3,0,1,7,321,100.0,1,1029.0,0,0,4
1,205,5,4,2016-03-25T00:31:32.000Z,41,0,0,0,0,1,0,0,0,2,5,100.0,0,0.0,0,0,4
0,200,0,5,2016-03-25T00:27:51.000Z,41,1,0,1,0,1,4,1,0,0,77,100.0,0,450.0,0,0,4
0,98,2,0,2016-03-25T00:27:48.000Z,41,1,0,0,0,0,4,1,0,4,51562,99.5,0,1299.99,0,0,4
1,205,5,4,2016-03-25T00:26:06.000Z,41,0,0,0,0,0,4,1,1,8,31761,99.4,0,0.0,0,0,4
1,205,5,4,2016-03-25T00:16:56.000Z,41,1,0,1,0,1,3,0,1,3,947,100.0,1,389.49,0,0,4
1,205,2,0,2016-03-25T00:15:50.000Z,41,1,0,1,0,0,3,0,1,1,5488,100.0,1,1650.0,0,0,4
0,101,5,4,2016-03-25T00:13:30.000Z,41,0,0,0,0,1,0,0,0,9,33,100.0,0,0.0,0,0,4
0,90,5,4,2016-03-25T00:10:13.000Z,4,1,0,0,0,1,2,0,0,3,809,100.0,0,749.99,0,0,4
1,205,5,4,2016-03-25T00:09:48.000Z,41,1,0,0,0,1,0,0,1,3,720,100.0,0,469.99,0,0,4
1,205,5,4,2016-03-25T00:09:47.000Z,41,1,0,1,0,0,0,0,1,10,11097,99.9,1,625.0,0,0,4
1,205,0,5,2016-03-25T00:08:50.000Z,41,0,0,0,0,1,3,0,0,0,61,100.0,0,0.0,0,0,4
1,205,0,5,2016-03-25T00:06:15.000Z,41,1,0,0,0,0,4,1,0,2,5,100.0,0,230.0,0,0,4
0,43,5,4,2016-03-25T00:04:16.000Z,41,0,0,0,0,1,2,0,0,7,126,94.7,0,0.0,0,0,4
1,205,0,5,2016-03-25T00:00:53.000Z,41,0,0,0,0,0,3,0,0,5,2065,99.2,1,0.0,0,0,4
1,205,4,3,2016-03-25T00:00:43.000Z,41,0,0,0,0,0,0,0,1,4,82907,99.0,1,0.0,0,0,4
1,205,5,4,2016-03-25T00:00:16.000Z,41,0,0,0,0,1,3,0,0,7,199,99.6,0,0.0,0,0,4
1,205,5,4,2016-03-25T00:00:00.000Z,41,0,0,0,0,1,3,0,0,7,199,99.6,0,0.0,0,0,4
1,205,0,5,2016-03-24T23:55:12.000Z,41,0,0,0,11,0,2,0,1,5,1245,100.0,1,0.0,0,23,3
0,32,0,5,2016-03-24T23:55:02.000Z,41,0,0,0,0,0,0,0,0,4,62434,99.3,0,0.0,0,23,3
1,205,5,4,2016-03-24T23:51:19.000Z,41,1,0,1,0,0,4,1,1,5,2574,100.0,0,550.0,0,23,3
0,78,5,4,2016-03-24T23:47:55.000Z,41,0,0,0,0,1,0,0,0,7,103,100.0,0,0.0,0,23,3
1,205,5,4,2016-03-24T23:45:14.000Z,41,0,0,0,0,1,3,0,0,7,199,99.6,0,0.0,0,23,3
1,205,5,4,2016-03-24T23:35:32.000Z,41,1,0,0,0,0,2,0,1,5,1939,99.5,1,549.99,0,23,3
1,205,5,4,2016-03-24T23:30:39.000Z,41,1,0,1,0,0,3,0,0,7,259,100.0,0,860.0,0,23,3
1,205,5,4,2016-03-24T23:29:38.000Z,41,1,0,1,0,1,4,1,0,7,220,100.0,0,1350.0,0,23,3
0,107,5,4,2016-03-24T23:26:10.000Z,41,1,0,1,0,1,0,0,0,3,603,100.0,1,649.99,0,23,3
1,205,5,4,2016-03-24T23:26:03.000Z,41,0,0,0,0,1,0,0,0,9,12,100.0,0,0.0,0,23,3
0,204,5,4,2016-03-24T23:21:50.000Z,41,0,0,0,0,0,2,0,1,9,27,100.0,0,0.0,0,23,3
0,101,2,0,2016-03-24T23:15:35.000Z,41,1,0,0,0,1,3,0,1,0,60,100.0,1,1185.0,0,23,3
1,205,5,4,2016-03-24T23:12:14.000Z,41,0,0,0,0,1,0,0,0,7,243,100.0,0,0.0,0,23,3
0,101,5,4,2016-03-24T23:08:43.000Z,41,0,0,0,0,1,0,0,0,2,0,100.0,0,0.0,0,23,3
1,205,5,4,2016-03-24T23:05:30.000Z,41,1,0,0,0,0,4,1,1,5,1541,99.6,1,645.0,0,23,3
1,205,5,4,2016-03-24T23:00:04.000Z,41,0,0,0,0,0,0,0,1,0,61,100.0,0,0.0,0,23,3
1,205,5,4,2016-03-24T22:58:08.000Z,41,0,0,0,0,1,2,0,0,9,21,100.0,0,0.0,0,22,3
0,40,5,4,2016-03-24T22:57:35.000Z,41,1,0,1,0,0,3,0,1,9,28,100.0,0,689.0,0,22,3
1,205,5,4,2016-03-24T22:55:54.000Z,41,1,0,0,0,1,4,1,0,7,429,100.0,1,1125.0,0,22,3
1,205,5,4,2016-03-24T22:54:28.000Z,41,1,0,1,0,0,3,0,1,1,7071,99.9,0,500.0,0,22,3
1,205,1,2,2016-03-24T22:49:50.000Z,41,1,0,1,0,0,4,1,0,9,22,90.0,0,485.0,0,22,3
1,205,5,4,2016-03-24T22:39:50.000Z,41,1,0,0,0,0,4,1,0,5,1782,100.0,0,895.0,0,22,3
1,205,4,3,2016-03-24T22:38:21.000Z,41,1,0,1,0,1,4,1,0,2,0,100.0,0,1250.0,0,22,3
1,205,5,4,2016-03-24T22:34:23.000Z,41,1,0,1,0,1,0,0,0,7,167,100.0,0,500.0,0,22,3
1,205,5,4,2016-03-24T22:31:45.000Z,41,1,0,1,0,1,3,0,1,5,4667,99.8,0,515.0,0,22,3
1,205,5,4,2016-03-24T22:29:30.000Z,41,1,0,0,0,1,0,0,0,2,0,0.0,0,1300.0,0,22,3
1,205,0,5,2016-03-24T22:29:03.000Z,41,0,0,0,0,1,0,0,0,2,4,0.0,0,0.0,0,22,3
1,205,0,5,2016-03-24T22:24:23.000Z,41,1,0,1,0,1,4,1,0,7,100,100.0,0,95.0,0,22,3
0,89,2,0,2016-03-24T22:24:06.000Z,41,1,0,1,0,1,0,0,0,2,4,100.0,0,1700.0,0,22,3
0,195,5,4,2016-03-24T22:22:27.000Z,41,0,0,0,0,0,2,0,0,2,0,0.0,0,0.0,0,22,3
1,205,5,4,2016-03-24T22:22:13.000Z,41,1,0,1,0,1,0,0,1,10,21739,99.7,0,500.0,0,22,3
1,205,5,4,2016-03-24T22:20:53.000Z,41,1,0,1,5,0,5,0,0,0,72,100.0,0,350.0,0,22,3
0,83,5,4,2016-03-24T22:17:57.000Z,41,0,0,0,0,1,0,0,0,9,16,100.0,0,0.0,0,22,3
1,205,5,4,2016-03-24T22:16:53.000Z,41,0,0,0,0,0,2,0,1,7,289,100.0,0,0.0,0,22,3
1,205,5,4,2016-03-24T22:15:18.000Z,41,1,0,1,0,1,4,1,0,9,28,100.0,0,450.0,0,22,3
0,40,5,4,2016-03-24T22:14:42.000Z,41,1,0,1,0,0,4,1,1,7,371,99.0,0,569.95,0,22,3
1,205,2,0,2016-03-24T22:14:01.000Z,41,1,0,0,0,0,3,0,0,0,63,100.0,0,1399.97,0,22,3
0,40,5,4,2016-03-24T22:09:46.000Z,41,0,0,0,0,1,0,0,0,7,162,100.0,0,0.0,0,22,3
1,205,5,4,2016-03-24T22:06:17.000Z,41,1,0,1,0,1,0,0,1,10,21739,99.7,0,500.0,0,22,3
1,205,5,4,2016-03-24T22:05:55.000Z,41,1,0,1,0,1,0,0,1,10,21739,99.7,0,525.0,0,22,3
1,205,5,4,2016-03-24T22:05:31.000Z,41,1,0,1,0,1,0,0,1,10,21739,99.7,0,500.0,0,22,3
1,205,5,4,2016-03-24T22:04:58.000Z,41,0,0,0,0,1,0,0,0,2,1,0.0,0,0.0,0,22,3
1,205,2,0,2016-03-24T22:01:44.000Z,41,0,0,0,0,0,2,0,0,7,106,97.1,1,0.0,0,22,3
1,205,5,4,2016-03-24T22:00:31.000Z,41,1,0,1,0,1,0,0,0,5,1034,100.0,0,239.0,0,22,3
1,205,5,4,2016-03-24T21:59:23.000Z,41,1,0,0,0,0,4,1,1,3,535,100.0,1,1149.0,0,21,3
1,205,5,4,2016-03-24T21:58:03.000Z,41,1,0,1,0,1,4,1,0,7,336,100.0,0,875.0,0,21,3
1,205,5,4,2016-03-24T21:57:48.000Z,41,1,0,0,0,1,2,0,1,7,378,100.0,1,599.99,0,21,3
0,103,2,0,2016-03-24T21:56:39.000Z,41,1,0,1,0,1,4,1,0,9,45,85.7,0,1950.0,0,21,3
1,205,1,2,2016-03-24T21:56:19.000Z,41,0,0,0,12,1,2,0,0,7,367,100.0,0,0.0,0,21,3
1,205,0,5,2016-03-24T21:56:07.000Z,41,0,0,0,0,0,3,0,0,10,19033,99.9,1,0.0,0,21,3
0,178,0,5,2016-03-24T21:54:57.000Z,41,0,0,0,0,0,0,0,0,4,62422,99.3,0,0.0,0,21,3
1,205,5,4,2016-03-24T21:53:19.000Z,41,0,0,0,0,0,4,1,1,7,205,96.7,0,0.0,0,21,3
0,39,5,4,2016-03-24T21:52:46.000Z,41,0,0,0,0,0,2,0,1,9,27,100.0,0,0.0,0,21,3
1,205,5,4,2016-03-24T21:49:43.000Z,41,0,0,0,0,0,2,0,1,7,289,100.0,0,0.0,0,21,3
1,205,5,4,2016-03-24T21:42:14.000Z,41,0,0,0,0,0,4,1,1,8,31760,99.4,0,0.0,0,21,3
1,205,5,4,2016-03-24T21:40:46.000Z,41,0,0,0,0,0,0,0,0,2,1,100.0,0,0.0,0,21,3
1,205,4,3,2016-03-24T21:39:44.000Z,41,1,0,1,0,1,4,1,1,5,1296,99.1,0,425.0,0,21,3
1,205,4,3,2016-03-24T21:39:43.000Z,41,1,0,1,0,1,4,1,1,5,1296,99.1,0,499.0,0,21,3
1,205,5,4,2016-03-24T21:39:26.000Z,41,1,0,1,0,1,0,0,0,5,1450,100.0,0,340.0,0,21,3
