productId_type,productId_value,conditionDisplayName,conditionId,country,listingType,buyItNowAvailable,bestOfferEnabled,paymentMethod,expeditedShipping,shippingType,isShippingFree,returnsAccepted,sellingState,endHour,endWeekday
0,140,5,4,20,0,0,0,0,0,3,0,1,0,12,3
1,157,4,3,20,0,0,0,0,1,4,1,0,1,12,6
0,146,5,4,20,0,0,0,0,0,2,0,0,1,12,6
0,31,5,4,20,0,0,0,0,0,2,0,0,0,12,3
1,157,5,4,20,0,0,0,0,1,0,0,0,1,12,4
0,79,2,0,20,1,0,1,0,1,4,1,0,1,0,4
0,153,4,3,20,1,0,1,0,1,0,0,1,0,4,0
1,157,5,4,20,1,0,1,0,0,0,0,1,0,19,3
1,157,5,4,20,0,1,0,0,1,0,0,0,1,11,3
1,157,5,4,20,1,0,1,0,0,0,0,1,0,12,3
1,157,2,0,20,1,0,0,0,0,4,1,0,0,12,3
0,88,2,0,20,1,0,0,0,0,4,1,0,0,13,3
1,157,5,4,20,0,0,0,0,1,0,0,0,0,11,1
0,24,0,5,20,1,0,1,0,0,2,0,0,0,10,3
1,157,0,5,20,1,0,1,0,0,0,0,0,0,14,5
1,157,0,5,20,0,0,0,0,1,2,0,0,0,10,6
1,157,0,5,20,1,0,1,0,0,0,0,0,0,13,3
1,157,5,4,20,1,0,0,0,1,3,0,1,0,0,5
0,34,5,4,20,1,0,0,0,1,3,0,0,0,22,4
0,122,5,4,20,1,0,1,0,1,4,1,1,1,22,5
1,157,4,3,20,1,0,1,0,1,3,0,1,1,10,6
0,125,5,4,20,1,0,1,0,0,2,0,0,0,20,6
1,157,5,4,20,0,0,0,0,1,0,0,0,0,9,3
0,80,5,4,20,1,0,1,0,0,4,1,0,0,16,4
0,52,5,4,20,0,0,0,0,1,0,0,0,0,21,2
0,131,4,3,20,0,1,0,0,0,4,1,1,1,13,5
1,157,5,4,20,1,0,0,0,1,3,0,1,1,21,2
0,24,5,4,20,1,0,0,0,0,0,0,0,0,22,5
0,19,1,2,20,0,0,0,0,1,0,0,0,0,7,3
1,157,3,1,20,1,0,1,0,1,0,0,0,0,8,3
0,75,5,4,20,0,0,0,0,1,4,1,0,1,5,4
0,8,5,4,20,1,0,0,0,1,3,0,1,1,0,5
0,125,5,4,20,1,0,0,0,1,3,0,0,0,22,4
1,157,5,4,20,0,0,0,0,0,3,0,0,0,7,1
1,157,5,4,20,1,0,0,0,1,4,1,1,1,14,0
0,70,5,4,20,1,0,1,0,1,4,1,0,0,19,4
1,157,0,5,20,1,0,1,0,1,0,0,0,0,0,6
0,70,5,4,20,0,0,0,0,1,0,0,0,0,7,3
1,157,5,4,20,1,0,0,0,0,3,0,0,0,15,2
1,157,5,4,20,1,0,0,0,1,3,0,0,0,1,4
1,157,0,5,20,0,0,0,0,0,0,0,0,0,6,6
0,121,5,4,20,0,0,0,0,1,3,0,0,0,6,1
0,36,5,4,20,1,0,0,0,0,4,1,0,1,6,3
0,151,5,4,20,1,0,0,0,1,3,0,0,1,6,3
1,157,5,4,20,0,0,0,0,0,2,0,1,0,6,3
0,76,5,4,20,0,1,0,0,1,0,0,0,1,19,2
1,157,2,0,20,1,0,0,0,0,3,0,1,0,5,1
0,36,2,0,20,1,0,0,0,0,3,0,0,0,15,3
1,157,5,4,20,0,0,0,0,1,4,1,0,0,6,3
1,157,5,4,20,1,0,0,0,1,3,0,1,1,5,3
0,89,5,4,20,1,0,1,0,1,0,0,0,1,16,3
0,76,5,4,20,1,0,0,0,1,2,0,0,1,4,1
0,11,5,4,20,1,0,0,0,1,0,0,0,0,6,3
1,157,5,4,20,0,0,0,0,1,0,0,0,0,17,2
0,148,5,4,20,0,0,0,0,0,4,1,0,0,17,2
0,134,5,4,20,0,0,0,0,1,2,0,0,0,5,4
1,157,5,4,20,0,0,0,0,0,4,1,1,1,1,4
1,157,5,4,20,0,0,0,0,0,4,1,1,1,5,4
1,157,5,4,20,1,0,0,0,1,4,1,0,1,5,6
0,49,0,5,20,0,0,0,0,1,0,0,0,0,14,3
1,157,5,4,20,0,0,0,0,0,4,1,1,0,4,4
0,8,5,4,20,0,0,0,0,1,0,0,0,0,4,3
1,157,0,5,20,0,0,0,0,1,0,0,0,1,18,3
1,157,5,4,20,0,0,0,0,0,4,1,1,0,4,4
1,157,2,0,20,0,0,0,0,1,0,0,0,0,4,1
0,106,5,4,20,1,0,0,0,1,0,0,0,1,4,6
0,78,5,4,20,1,0,0,4,1,2,0,0,0,5,3
0,123,5,4,20,1,0,1,0,1,0,0,0,1,10,5
1,157,5,4,20,1,0,1,0,1,3,0,0,1,4,6
1,157,5,4,20,1,0,1,0,1,3,0,0,0,17,3
0,71,5,4,20,0,0,0,0,0,4,1,1,1,4,4
1,157,2,0,20,1,0,0,0,1,2,0,1,0,16,1
0,37,2,0,20,1,0,0,0,1,3,0,1,1,4,3
0,156,0,5,20,1,0,0,0,1,3,0,0,0,0,4
0,80,5,4,20,0,0,0,0,1,4,1,0,1,4,6
1,157,5,4,20,1,0,0,0,0,3,0,1,1,4,3
1,157,1,2,20,0,0,0,0,0,2,0,1,1,4,4
0,78,5,4,20,1,0,0,0,1,3,0,1,1,4,6
1,157,0,5,2,0,0,0,0,0,2,0,1,0,4,6
1,157,5,4,20,0,0,0,0,1,3,0,1,0,2,4
1,157,0,5,20,0,0,0,0,1,4,1,0,0,4,6
0,33,5,4,20,1,0,0,0,1,3,0,1,1,16,4
1,157,5,4,20,0,0,0,0,1,0,0,0,0,3,3
0,74,5,4,20,1,0,0,0,1,3,0,1,1,5,4
0,4,5,4,20,1,0,0,0,1,4,1,0,1,21,4
1,157,5,4,20,0,1,0,0,0,4,1,0,1,14,3
1,157,5,4,20,1,0,1,0,1,0,0,0,0,18,3
1,157,5,4,20,1,0,0,0,1,0,0,1,0,17,3
0,79,2,0,20,1,0,0,0,1,2,0,0,0,16,3
0,24,5,4,20,1,0,0,0,1,3,0,0,0,15,3
1,157,4,3,20,1,0,1,0,1,4,1,1,0,6,3
0,14,5,4,20,0,0,0,0,1,0,0,0,0,3,3
0,156,0,5,20,1,0,1,0,1,3,0,0,0,10,3
1,157,5,4,20,0,0,0,0,1,0,0,0,0,3,3
1,157,5,4,20,1,0,0,0,1,4,1,1,1,3,3
0,36,5,4,20,0,1,0,0,0,2,0,0,1,20,5
0,140,5,4,20,0,1,0,0,1,2,0,0,1,4,4
0,80,5,4,20,1,0,1,0,1,3,0,1,0,4,5
1,157,0,5,20,1,0,0,0,0,3,0,1,0,3,3
1,157,5,4,20,1,0,1,0,1,2,0,0,0,3,4
0,36,5,4,20,0,1,0,0,1,2,0,0,1,2,6
1,157,5,4,20,1,0,1,0,1,3,0,1,1,3,6
0,46,5,4,20,1,0,0,0,0,3,0,0,1,3,6
1,157,0,5,20,0,0,0,0,0,2,0,1,0,3,3
0,37,5,4,20,0,0,0,0,1,3,0,0,1,3,3
0,109,5,4,20,1,0,0,0,1,4,1,0,1,2,6
1,157,5,4,20,0,0,0,0,1,0,0,0,0,6,3
1,157,5,4,20,1,0,0,0,0,3,0,0,1,2,6
0,64,5,4,20,1,0,0,0,1,3,0,0,0,5,3
1,157,5,4,20,0,0,0,0,1,4,1,0,1,2,3
1,157,5,4,20,1,0,1,0,1,2,0,0,1,21,5
1,157,5,4,20,1,0,1,0,1,0,0,0,1,2,6
0,124,0,5,20,1,0,1,0,1,0,0,0,0,0,4
0,117,5,4,20,1,0,1,0,1,3,0,1,1,2,6
0,78,2,0,20,1,0,1,0,0,4,1,0,0,15,3
0,69,5,4,20,1,0,0,0,0,0,0,0,0,20,3
1,157,5,4,20,1,0,0,0,1,0,0,0,1,2,6
0,113,5,4,20,1,0,0,0,1,4,1,1,0,16,3
1,157,5,4,20,1,0,0,0,0,3,0,1,1,2,3
1,157,5,4,20,0,0,0,0,1,0,0,0,0,2,1
1,157,5,4,20,1,0,1,0,1,4,1,0,0,2,3
0,79,5,4,20,1,0,0,0,1,0,0,0,0,16,3
1,157,5,4,20,1,0,0,0,1,4,1,0,0,3,3
0,120,5,4,20,0,1,0,0,0,2,0,0,1,16,3
1,157,2,0,20,0,0,0,0,0,2,0,0,0,2,6
1,157,5,4,20,1,0,1,0,0,2,0,1,1,12,3
0,156,0,5,20,0,0,0,0,0,4,1,0,0,2,3
1,157,5,4,20,1,0,1,0,1,4,1,0,1,2,6
0,36,2,0,20,1,0,0,0,0,3,0,1,1,2,3
1,157,5,4,20,1,0,0,0,0,2,0,0,1,2,3
0,11,5,4,20,1,0,0,0,1,2,0,0,0,20,5
1,157,5,4,20,1,0,0,0,1,3,0,1,0,4,3
0,37,5,4,20,1,0,0,0,1,3,0,1,1,2,3
0,152,5,4,20,1,0,0,0,1,4,1,0,0,15,5
0,33,5,4,20,0,0,0,0,0,2,0,0,0,2,3
1,157,5,4,20,0,0,0,0,0,4,1,1,0,2,4
1,157,5,4,20,1,0,0,0,1,0,0,0,0,15,0
0,145,5,4,20,0,0,0,0,0,2,0,1,0,2,3
0,8,5,4,20,0,0,0,0,0,2,0,0,0,2,3
1,157,5,4,20,1,0,0,0,1,3,0,0,0,2,6
1,157,5,4,20,0,0,0,0,0,4,1,0,0,2,6
0,148,0,5,20,0,0,0,0,0,3,0,0,0,2,6
1,157,0,5,20,1,0,0,0,1,2,0,0,0,2,3
0,8,5,4,20,0,0,0,0,1,3,0,0,0,2,3
0,71,5,4,20,0,0,0,0,1,0,0,0,0,2,3
1,157,5,4,20,1,0,1,0,0,0,0,0,1,2,6
1,157,5,4,20,1,0,0,0,1,4,1,1,0,23,6
1,157,5,4,20,0,0,0,0,1,4,1,0,0,1,3
0,78,5,4,20,1,0,0,0,1,3,0,1,1,1,3
1,157,5,4,20,1,0,1,0,1,3,0,0,0,6,4
0,17,5,4,20,1,0,1,0,0,0,0,0,0,20,3
1,157,5,4,20,1,0,0,0,0,3,0,1,1,1,6
0,114,5,4,20,1,0,0,0,1,3,0,1,1,1,3
0,67,5,4,20,1,0,1,0,1,4,1,0,0,14,6
1,157,5,4,20,0,0,0,0,0,2,0,0,0,1,3
0,40,5,4,20,0,0,0,0,1,3,0,1,0,1,3
1,157,2,0,20,1,0,0,0,0,4,1,1,0,14,2
0,19,0,5,20,0,0,0,0,0,2,0,0,0,1,3
1,157,5,4,20,1,0,0,0,1,3,0,1,0,21,3
1,157,5,4,20,0,0,0,0,1,2,0,1,0,1,6
1,157,0,5,20,1,0,1,0,0,0,0,0,0,18,3
0,26,5,4,20,1,0,1,0,1,3,0,1,0,20,5
1,157,0,5,13,0,0,0,0,1,2,0,1,0,1,3
0,155,5,4,20,1,0,0,0,0,0,0,0,0,4,4
1,157,5,4,20,1,0,0,0,0,4,1,0,1,7,4
0,70,5,4,20,1,0,0,0,1,0,0,1,1,23,6
0,36,2,0,20,0,0,0,0,1,2,0,0,0,1,3
1,157,5,4,20,1,0,1,0,1,4,1,0,0,13,4
0,115,2,0,20,0,0,0,0,1,4,1,1,0,1,6
0,27,5,4,20,0,0,0,0,0,4,1,0,1,14,5
1,157,5,4,20,1,0,0,0,1,3,0,1,0,8,3
0,36,2,0,20,0,0,0,0,1,2,0,0,0,1,3
1,157,5,4,20,1,0,1,0,1,4,1,0,0,13,4
0,115,2,0,20,0,0,0,0,1,4,1,1,0,1,6
0,27,5,4,20,0,0,0,0,0,4,1,0,1,14,5
1,157,5,4,20,1,0,0,0,1,3,0,1,0,8,3
0,40,0,5,20,1,0,1,0,1,4,1,0,1,12,3
0,37,5,4,20,0,0,0,0,0,4,1,1,0,1,1
0,19,5,4,20,0,1,0,0,1,4,1,0,1,1,3
0,41,5,4,20,1,0,0,0,1,3,0,1,0,20,6
1,157,5,4,20,1,0,0,0,0,4,1,1,1,1,3
1,157,5,4,20,1,0,0,0,0,3,0,1,1,1,6
1,157,5,4,20,0,0,0,0,1,0,0,1,0,1,6
0,28,5,4,20,0,0,0,0,0,3,0,0,0,1,3
0,25,4,3,20,1,0,1,0,0,3,0,0,1,11,4
1,157,5,4,20,0,0,0,0,1,2,0,0,0,1,4
1,157,0,5,20,0,0,0,0,0,2,0,1,0,1,3
1,157,0,5,20,0,0,0,0,0,2,0,1,0,1,3
0,109,4,3,20,1,0,0,0,1,4,1,0,1,1,3
1,157,0,5,20,1,0,1,0,0,0,0,0,0,19,3
0,8,5,4,20,0,0,0,0,0,4,1,1,0,0,6
0,19,5,4,20,0,0,0,0,0,4,1,1,0,0,6
1,157,5,4,20,1,0,1,0,0,0,0,0,0,23,3
1,157,0,5,20,0,0,0,0,1,0,0,0,0,0,3
1,157,5,4,20,0,0,0,0,1,2,0,0,0,0,1
0,19,5,4,20,0,0,0,0,0,4,1,1,0,0,1
0,152,5,4,20,1,0,0,0,0,3,0,0,0,2,4
0,28,0,5,20,1,0,1,0,0,0,0,0,0,0,3
0,24,0,5,20,1,0,0,0,0,2,0,0,1,15,3
1,157,5,4,20,1,0,0,0,1,0,0,0,0,6,3
0,19,5,4,20,0,0,0,0,0,4,1,1,0,0,1
0,115,5,4,20,1,0,1,0,1,4,1,0,1,0,6
1,157,5,4,20,1,0,0,0,1,3,0,1,0,11,5
0,19,5,4,20,0,0,0,0,0,4,1,1,0,0,1
0,19,5,4,20,0,0,0,0,0,4,1,1,0,0,1
0,28,5,4,20,1,0,1,0,0,0,0,1,0,8,3
0,19,5,4,20,0,0,0,0,0,4,1,1,0,0,1
1,157,1,2,20,0,0,0,0,0,2,0,0,0,0,3
0,135,5,4,20,0,0,0,0,0,3,0,0,0,1,4
0,19,5,4,20,0,0,0,0,0,4,1,1,0,0,1
1,157,5,4,20,0,0,0,0,1,0,0,0,1,0,6
1,157,5,4,20,0,0,0,0,1,2,0,0,0,0,4
1,157,5,4,20,0,1,0,0,1,0,0,0,1,0,3
1,157,5,4,20,0,0,0,0,1,3,0,0,0,0,1
1,157,5,4,20,0,0,0,0,1,3,0,0,0,0,1
0,132,4,3,20,1,0,0,0,1,3,0,1,0,22,6
0,14,5,4,20,0,0,0,0,0,4,1,1,0,0,1
1,157,0,5,20,0,0,0,0,1,0,0,1,0,0,4
0,14,5,4,20,0,0,0,0,0,4,1,1,0,0,1
0,66,5,4,20,1,0,1,0,1,3,0,1,0,23,5
0,121,5,4,20,1,0,0,0,1,3,0,0,1,6,3
0,11,5,4,20,1,0,0,0,1,2,0,1,0,1,3
0,14,5,4,20,0,0,0,0,0,4,1,1,0,0,1
1,157,5,4,20,1,0,1,0,0,2,0,0,1,0,3
0,51,5,4,20,1,0,0,0,0,3,0,1,1,17,0
1,157,5,4,20,1,0,1,0,0,0,0,1,0,12,4
0,14,5,4,20,0,0,0,0,0,4,1,1,0,0,6
0,109,4,3,20,1,0,0,0,1,4,1,0,0,0,3
1,157,5,4,20,1,0,0,0,1,3,0,1,0,9,4
0,14,5,4,20,0,0,0,0,0,4,1,1,0,0,1
1,157,5,4,20,1,0,0,0,0,4,1,0,1,19,2
1,157,5,4,20,1,0,1,0,1,4,1,0,1,0,6
0,43,5,4,20,0,0,0,0,1,0,0,0,0,0,6
1,157,5,4,20,0,0,0,0,1,4,1,1,0,0,6
0,30,3,1,20,1,0,0,0,1,0,0,0,1,0,6
1,157,0,5,20,0,0,0,0,1,0,0,1,0,0,4
1,157,0,5,20,0,0,0,4,1,0,0,0,0,0,3
1,157,5,4,20,1,0,0,0,0,3,0,1,0,10,3
0,26,5,4,20,1,0,0,0,0,0,0,0,0,17,4
0,120,5,4,20,0,0,0,0,0,0,0,0,1,23,0
0,27,5,4,20,1,0,1,0,1,0,0,0,0,3,3
1,157,5,4,20,1,0,0,0,1,4,1,1,0,18,2
1,157,5,4,20,1,0,1,0,1,4,1,0,1,12,0
0,25,5,4,20,1,0,0,0,0,3,0,1,1,23,5
0,79,5,4,20,1,0,0,0,0,2,0,0,0,14,3
1,157,5,4,20,1,0,1,0,0,0,0,0,1,18,2
1,157,5,4,20,0,0,0,0,0,0,0,0,1,23,2
0,80,1,2,20,0,0,0,0,1,4,1,0,0,23,0
1,157,0,5,20,0,0,0,0,1,4,1,1,0,15,2
1,157,0,5,20,1,0,0,0,1,3,0,0,1,23,2
0,80,2,0,20,1,0,0,0,0,3,0,0,0,5,3
0,52,5,4,20,1,0,0,0,0,3,0,1,1,23,2
0,8,5,4,20,0,0,0,0,0,0,0,0,0,23,2
0,37,5,4,20,0,0,0,0,0,4,1,1,0,23,5
1,157,5,4,20,0,0,0,0,1,0,0,0,0,23,0
1,157,0,5,20,0,1,0,0,1,0,0,0,1,23,2
0,11,0,5,20,1,0,0,0,1,2,0,0,0,19,3
1,157,0,5,20,1,0,1,0,1,3,0,0,1,5,6
1,157,5,4,20,1,0,1,0,0,2,0,1,0,22,4
1,157,5,4,20,0,1,0,0,1,0,0,1,1,23,2
0,82,2,0,20,1,0,1,0,0,4,1,0,0,0,3
1,157,3,1,20,0,0,0,0,1,0,0,0,0,23,3
0,36,0,5,20,0,0,0,0,1,3,0,0,0,23,2
1,157,5,4,20,0,0,0,7,0,0,0,1,0,23,2
0,16,4,3,20,0,1,0,0,1,3,0,0,1,23,0
0,120,5,4,20,0,0,0,0,0,3,0,0,0,23,3
1,157,5,4,20,0,0,0,0,1,4,1,1,0,23,3
1,157,0,5,20,0,0,0,0,1,0,0,0,1,23,2
1,157,5,4,20,1,0,0,0,1,0,0,1,1,21,2
1,157,2,0,20,0,0,0,0,1,3,0,0,0,23,0
1,157,5,4,20,1,0,0,0,1,4,1,1,0,19,3
0,132,5,4,20,0,0,0,0,1,0,0,0,0,23,2
0,82,2,0,20,1,0,1,0,0,2,0,0,0,1,6
0,109,2,0,20,1,0,0,0,1,3,0,1,1,23,2
1,157,5,4,20,1,0,1,0,0,4,1,0,0,5,4
1,157,3,1,20,0,0,0,0,1,3,0,1,1,23,0
1,157,5,4,20,0,0,0,0,1,3,0,0,1,23,0
0,37,4,3,20,0,0,0,0,0,4,1,0,0,22,2
1,157,5,4,20,0,0,0,0,1,0,0,0,1,22,2
0,37,5,4,20,0,1,0,0,0,3,0,0,1,23,2
0,107,5,4,20,1,0,1,0,1,4,1,0,1,22,2
1,157,5,4,20,0,0,0,4,0,2,0,1,0,22,2
0,97,5,4,20,1,0,0,0,1,3,0,1,1,22,2
1,157,5,4,20,1,0,0,0,0,3,0,1,1,22,2
1,157,5,4,20,0,0,0,0,0,3,0,1,0,22,3
1,157,5,4,20,0,0,0,0,1,0,0,0,1,22,0
0,152,5,4,20,1,0,1,0,0,4,1,0,1,3,4
0,82,5,4,20,1,0,0,0,0,4,1,1,0,17,1
0,79,5,4,20,1,0,0,0,0,4,1,1,0,13,3
1,157,5,4,20,1,0,0,0,0,4,1,1,1,22,5
0,36,5,4,20,0,0,0,0,1,0,0,0,0,22,2
1,157,0,5,20,1,0,1,0,0,3,0,0,1,22,3
0,36,5,4,20,1,0,0,0,1,2,0,0,0,23,2
1,157,5,4,20,1,0,0,0,1,4,1,1,0,20,5
1,157,5,4,20,1,0,1,0,0,4,1,1,0,23,2
1,157,5,4,20,1,0,0,0,1,4,1,1,0,20,3
1,157,5,4,20,1,0,0,0,1,0,0,1,1,22,5
0,36,4,3,20,0,0,0,0,1,0,0,0,0,22,0
0,11,5,4,20,0,0,0,0,0,4,1,1,0,22,5
0,66,5,4,20,0,0,0,0,1,3,0,0,0,22,2
0,40,5,4,20,1,0,0,0,0,4,1,1,0,14,4
1,157,0,5,20,1,0,1,0,0,3,0,0,1,20,3
1,157,1,2,20,1,0,1,0,1,3,0,0,0,20,5
0,36,5,4,20,0,0,0,0,1,4,1,0,0,22,0
0,54,0,5,20,1,0,1,0,0,0,0,0,0,15,0
0,37,5,4,20,1,0,0,0,0,3,0,1,0,19,4
0,64,5,4,20,1,0,1,0,1,0,0,0,0,18,4
1,157,5,4,20,0,1,0,0,1,0,0,0,1,22,5
0,49,5,4,20,0,0,0,0,1,0,0,0,0,22,2
0,106,5,4,20,0,0,0,0,1,0,0,0,0,22,2
1,157,5,4,20,0,0,0,0,0,2,0,1,0,22,0
1,157,5,4,2,1,0,0,0,0,2,0,1,1,22,0
1,157,3,1,20,1,0,0,0,1,3,0,0,1,22,5
1,157,5,4,20,0,0,0,0,0,2,0,0,0,22,2
0,37,5,4,20,0,1,0,0,0,3,0,0,1,22,2
1,157,5,4,20,0,0,0,0,0,3,0,1,0,22,2
0,37,5,4,20,1,0,0,0,0,2,0,0,1,22,0
1,157,5,4,20,1,0,0,0,1,3,0,1,0,18,3
0,123,0,5,20,0,0,0,0,1,3,0,1,0,22,0
0,148,0,5,20,0,0,0,0,1,0,0,0,0,22,2
1,157,3,1,20,0,1,0,0,1,3,0,0,1,23,2
1,157,5,4,20,0,0,0,0,1,3,0,0,0,21,2
1,157,0,5,20,1,0,1,0,1,4,1,1,0,16,5
1,157,0,5,20,0,0,0,0,0,0,0,0,0,21,2
0,60,0,5,20,0,0,0,0,1,0,0,0,1,3,2
1,157,5,4,20,0,1,0,0,0,0,0,0,1,21,2
0,37,5,4,20,1,0,1,0,1,2,0,0,1,21,2
0,5,5,4,20,1,0,1,0,1,0,0,1,0,15,0
1,157,3,1,20,1,0,0,0,1,3,0,0,1,21,5
1,157,5,4,20,1,0,0,0,1,0,0,0,1,1,4
1,157,5,4,20,1,0,0,0,1,3,0,1,0,14,0
1,157,0,5,20,0,0,0,0,0,0,0,0,0,21,2
1,157,2,0,20,1,0,1,0,1,3,0,1,0,3,6
0,8,5,4,20,1,0,0,0,1,3,0,1,1,21,2
0,121,5,4,20,0,0,0,0,1,4,1,0,0,0,3
0,80,2,0,20,0,1,0,0,1,0,0,0,1,22,2
1,157,5,4,20,1,0,1,0,1,2,0,0,1,21,0
1,157,5,4,20,0,0,0,0,1,0,0,0,0,22,2
0,8,5,4,20,1,0,0,0,1,3,0,1,0,19,5
0,37,0,5,20,1,0,0,0,0,3,0,0,0,21,2
0,66,0,5,20,0,0,0,0,1,0,0,1,0,21,0
1,157,5,4,20,0,1,0,0,0,3,0,0,1,21,2
0,80,2,0,20,1,0,0,0,1,0,0,0,0,9,3
1,157,5,4,20,0,0,0,0,1,4,1,0,0,21,2
1,157,5,4,20,1,0,0,0,1,0,0,1,1,21,5
0,37,5,4,20,1,0,0,0,1,3,0,1,1,21,2
0,36,2,0,20,0,0,0,0,0,3,0,1,0,21,0
1,157,3,1,20,1,0,0,0,0,3,0,1,1,18,3
1,157,3,1,20,1,0,0,0,0,3,0,1,0,4,4
1,157,0,5,20,0,0,0,0,1,3,0,0,0,21,2
1,157,5,4,20,1,0,1,0,1,0,0,0,1,21,2
1,157,5,4,20,0,0,0,0,0,2,0,1,0,21,2
0,29,5,4,20,0,0,0,0,0,3,0,0,0,21,0
0,153,0,5,20,1,0,1,0,1,0,0,0,0,13,3
0,40,5,4,20,1,0,0,0,0,3,0,1,0,22,2
0,37,5,4,20,0,1,0,0,1,0,0,0,1,20,2
0,35,5,4,20,0,1,0,0,0,2,0,0,1,20,2
1,157,5,4,20,0,0,0,0,1,0,0,0,0,11,3
0,88,2,0,20,1,0,0,0,0,4,1,0,0,21,2
0,148,5,4,20,0,0,0,0,1,2,0,0,0,20,2
0,37,4,3,20,1,0,0,0,1,4,1,1,0,17,3
0,134,0,5,20,1,0,1,0,1,0,0,0,0,0,3
1,157,0,5,20,0,0,0,0,0,4,1,0,0,2,4
1,157,5,4,20,0,0,0,0,1,3,0,0,0,20,2
0,153,0,5,20,1,0,1,0,1,0,0,0,0,13,3
0,134,0,5,20,0,0,0,0,0,0,0,0,0,20,2
1,157,2,0,20,1,0,0,0,0,4,1,0,0,21,2
0,153,0,5,20,1,0,1,0,1,0,0,0,0,1,3
1,157,5,4,20,1,0,0,0,0,3,0,1,1,16,6
1,157,5,4,20,1,0,0,0,1,4,1,0,0,22,5
0,65,5,4,20,1,0,1,0,0,2,0,0,0,3,1
0,41,5,4,20,1,0,0,0,1,4,1,1,1,21,2
0,24,5,4,20,1,0,0,0,1,4,1,0,1,20,5
0,148,0,5,20,0,0,0,0,1,4,1,1,0,20,2
1,157,5,4,20,0,0,0,0,1,0,0,0,0,20,0
1,157,5,4,20,0,1,0,0,1,4,1,0,1,22,2
1,157,5,4,20,1,0,1,0,1,0,0,0,0,20,2
1,157,0,5,20,0,0,0,0,1,0,0,0,0,20,2
0,36,5,4,20,1,0,0,0,1,3,0,1,0,17,3
1,157,5,4,20,0,0,0,0,1,3,0,0,0,20,3
1,157,5,4,20,0,0,0,0,1,3,0,1,0,20,2
0,24,5,4,20,0,0,0,0,0,2,0,1,0,20,3
0,36,2,0,20,1,0,1,0,1,3,0,1,1,20,5
0,26,5,4,20,1,0,0,0,1,3,0,1,1,20,5
1,157,5,4,20,1,0,1,0,1,0,0,0,1,20,2
1,157,4,3,20,1,0,1,0,0,2,0,1,1,16,3
0,82,5,4,20,0,0,0,0,1,0,0,0,0,20,0
1,157,5,4,20,0,0,0,0,1,3,0,1,0,20,5
1,157,5,4,20,0,0,0,0,1,3,0,1,0,20,2
0,65,0,5,20,1,0,0,0,0,2,0,0,1,20,5
1,157,5,4,20,1,0,0,0,0,3,0,1,1,20,5
0,148,5,4,20,1,0,1,0,1,0,0,0,1,20,5
1,157,3,1,20,1,0,0,0,1,3,0,0,0,13,4
1,157,4,3,20,0,0,0,0,0,0,0,1,0,20,5
1,157,5,4,20,1,0,0,0,0,3,0,1,1,20,0
0,28,5,4,20,0,1,0,0,1,0,0,0,1,0,4
1,157,4,3,20,0,0,0,0,1,4,1,0,0,20,5
1,157,5,4,20,0,0,0,0,1,2,0,1,0,20,2
1,157,5,4,20,0,0,0,0,1,2,0,1,1,20,2
0,27,5,4,20,1,0,0,0,1,4,1,1,1,20,2
0,110,5,4,20,0,0,0,0,0,5,0,0,0,20,2
0,36,5,4,20,0,0,0,0,1,0,0,0,0,20,2
0,156,5,4,20,1,0,0,0,0,4,1,1,0,13,3
0,36,5,4,20,0,0,0,0,1,2,0,0,0,20,5
0,110,5,4,20,0,0,0,0,0,5,0,0,0,19,2
1,157,5,4,20,1,0,1,0,1,4,1,0,0,9,4
1,157,0,5,20,0,0,0,0,0,2,0,0,0,19,2
1,157,5,4,20,1,0,0,0,1,3,0,0,1,19,0
0,80,2,0,20,1,0,1,0,0,2,0,0,0,7,4
1,157,5,4,20,1,0,1,0,1,4,1,1,0,20,3
0,123,4,3,20,1,0,0,0,1,3,0,1,1,16,1
0,29,5,4,20,1,0,0,0,1,3,0,1,0,17,3
0,20,5,4,20,0,0,0,0,1,2,0,0,0,19,2
0,36,5,4,20,1,0,0,0,1,3,0,1,0,6,2
1,157,5,4,20,1,0,0,0,1,4,1,1,1,19,2
1,157,5,4,20,1,0,0,0,1,4,1,1,0,9,4
0,25,5,4,20,0,0,0,0,1,0,0,1,0,19,2
0,8,5,4,20,1,0,0,0,1,3,0,1,0,1,4
0,106,0,5,20,0,0,0,0,1,4,1,0,0,23,4
0,29,5,4,20,1,0,0,0,0,3,0,1,1,19,0
1,157,5,4,20,1,0,1,0,0,4,1,0,1,12,5
0,65,0,5,20,1,0,0,0,0,2,0,0,0,19,2
1,157,0,5,20,0,0,0,0,1,0,0,0,0,19,2
0,8,0,5,20,1,0,0,0,0,3,0,0,0,23,2
0,26,0,5,20,1,0,0,0,0,3,0,0,0,2,0
0,29,0,5,20,1,0,0,0,0,3,0,0,1,19,2
0,121,5,4,20,1,0,0,0,0,4,1,1,1,19,0
1,157,0,5,20,1,0,0,0,0,3,0,0,1,19,2
1,157,5,4,20,1,0,0,0,1,4,1,0,1,19,5
1,157,5,4,20,0,0,0,0,0,2,0,0,0,16,0
0,70,5,4,20,1,0,0,0,0,4,1,1,0,5,3
0,62,5,4,20,1,0,1,0,0,3,0,0,1,20,2
0,134,5,4,20,1,0,0,0,0,3,0,1,1,19,5
0,35,5,4,20,1,0,1,0,0,3,0,0,1,20,2
